HREF,CONAME,TEL,EMAIL,FAILMSG,BIZADD,DATE_SCRAPED 
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13118&sid=090FD893038DFAD87EC5B0468382243C,AYAMBEST (M) SDN BHD,07 - 3879720,raytan1@gmail.com,,"9, JALAN PERMAS 9/10 BANDAR BARU PERMAS JAYA JOHOR BAHRU 81750 JOHOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12317&sid=F2C77459D4ABC9FCBE4068A526855A51,JVS (M) SDN BHD,03 - 51616897,jvs_m@hotmail.com,,"27-1, JALAN LAKSAMANA 5 TAMAN SENTOSA TAIPAN KLANG 41200 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15869&sid=ED16C1411FD9B9853C0C7C030561D49A,ANAK TEMPATAN HOLDINGS SDN BHD,017 - 2920966,athsba@gmail.com,,"113, JALAN NILAI 3/12 KAW PERINDUSTRIAN NILAI 3 NILAI 71800 NEGERI SEMBILAN",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14062&sid=4A22C50416B779A31ACFA196A1511711,ASTRAMINA SDN BHD,03 - 62587181,customerservice@astramina.com,,"102, JALAN METRO PERDANA BARAT 13 SRI EDARAN INDUSTRIAL PARK OFF JALAN KEPONG 52100 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14857&sid=04B33C62DA61A8B9630D3FF062DAC90B,AVIVION SNACK FOOD MANUFACTURER SDN BHD,05 - 3137133,ee_wan@streamyx.com,,"8, PERSIARAN INDUSTRI RAPAT 2 KAW PERINDUSTRIAN RINGAN SRI RAPAT IPOH 31350 PERAK",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11020&sid=69E096E283E2888DE3D556FA91F5801A,LB (LIAN BEE) CONFECTIONERY SDN BHD,03 - 32902233,info@lianbee.com,,"6-12, JALAN SG BETING 2 OFF SG PUTUS KLANG 42100 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35450&sid=2BB9B164767D6F74454AD52F5798CADA,YOGAM INDUSTRIES SDN BHD,03 - 40455655,kaiserem@streamyx.com,,"4, JALAN TEKUKOR 3RD MILE JALAN IPOH 51100 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10121&sid=27C1F9B4ACD069D60D6176A8A66DADDE,MITS RESOUCES SDN BHD,03 - 80232338,mitsrsb@gmail.com,,"25, JALAN ANGKLUNG 33/20, SECTION 33 SHAH ALAM TECHNOLOGY PARK SHAH ALAM 40400 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34516&sid=8F511A9FD5F17B06EB2152E8554358B4,CANAAN MARKETING SDN BHD,03 - 80232338,derek.canaan@gmail.com,,"25, JALAN ANGKLUNG 33/20, SECTION 33 SHAH ALAM TECHNOLOGY PARK SHAH ALAM 40400 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5745&sid=9AFAB0C59D49773A19E0C92FC972B3BE,SARAWAK COCONUT ENTERPRISE SENDIRIAN BERHAD,03 - 78456188,jptan53@yahoo.com,,"50, JALAN TPJ 5 TAMAN PERINDUSTRIAN JAYA PETALING JAYA 47200 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35146&sid=D66FFED5A4AF194B281C1D8D007D9954,G-TRA MANUFACTURING & TRADING SDN BHD,019 - 3689091,gtra.gmtsb@gmail.com,,"0-30, BLOCK E APARTMENT LESTARI, DAMANSARA DAMAI PETALING JAYA 47830 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14486&sid=C30AFA35033EC7F59881B893CC0B1F00,MISSION FOODS MALAYSIA SDN BHD,03 - 33265800,william_wong@missionfoods.com.my,,"BLOCK C, LOT 506, JALAN PELABUHAN BANDAR SULTAN SULEIMAN PORT KLANG 42000 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14671&sid=F965E83B471C767D8A8158E0A42D6252,EURO DAMAI SDN BHD,03 - 51921226,info@eurodamai.com,,"15-1, JALAN METRO PERDANA TIMUR 3 TAMAN PERUSAHAAN KEPONG UTARA KEPONG 52100 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33785&sid=B9AECCBEB9C4F7ADFC6FCB7197E3B4D4,LACTOVIDA (M) SDN BHD,088 - 272586,lactovida@gmail.com,,"LOT S16, 2ND FLOOR WISMA SEDCO, OFF COASTAL HIGHWAY KOTA KINABALU 88000 SABAH",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2267&sid=1ACE68A7E54BA475160B565A09515B1E,NORIENT JAYA SDN BHD,03 - 62724100,norientj@yahoo.com,,"105, BLOK L, SD2 APT. PERSIARAN MERANTI BANDAR SRI DAMANSARA  52200 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13283&sid=55C6DC17B8814F831A0601F615B8D971,WSC GLOBAL TRADE SDN BHD,03 - 62744900,wsc.globaltrade@gmail.com,,"5-1, JALAN MARGOSA SD 10/4B BANDAR SRI DAMANSARA  52000 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9867&sid=8C945B4B3C79A8B54F6B7013B7245C25,AYAM WIRA FOOD PROCESSING SDN BHD,03 - 78459888,ayamwira@time.net.my,,"29A, JALAN 2C KG BARU SUBANG 3 MILE, SHAH ALAM 40150 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14698&sid=1ED3A126D60879B575158EF8DD2C2111,ROBIAH ENTERPRISE SDN BHD,03 - 77107853,robiah_ahmad@yahoo.com,,"60/1, PJU 7/16 MUTIARA DAMANSARA PETALING JAYA 48700 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10644&sid=FE6274A31B1256D6AE7870A0095CF603,MENTARI FOOD PRODUCTS SDN BHD,03 - 55695809,allentan89@yahoo.com,,"20-22, JALAN KARTUNIS U1/47 TEMASYA INDUSTRIAL PARK GLENMARIE SHAH ALAM 40150 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35847&sid=DA738EA741B3D57BE5DC077F287A0AE7,REJAB FOOD INDUSTRIES SDN BHD,017 - 2446321,rejabfood@yahoo.com,,"9, LINGKUNGAN UMBUT SEGAMBUT LUAR  51200 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4305&sid=87158DEC9A98E53E195B0DCFA79A671B,JARK TRADING SDN BHD,03 - 56362004,cjkan@jark.com.my,,"50, JALAN SS19/1D SUBANG JAYA  47500 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34125&sid=EB684080F1AE8631AC24C106B8472EBC,ANTA ASLIM TASLAM ENTERPRISE,013 - 2552000,hajinadzri@hotmail.com,,"6, TITI GAJAH CHANGKAT IBOL CHANGKAT JERING TAIPING 34850 PERAK",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14910&sid=70A4AD70817CB64C4EF2308F899FC847,EVOLUSI TANI SDN BHD,019 - 4150325,koperasi_kitabhd@yahoo.com.my,,"55A, JALAN 8/1 SECTION 8 BANDAR BARU BANGI 43650 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34124&sid=A7F429B3BD781A31E23A71E0253618E5,WESTIN GLOBAL MARKETING,03 - 62535300,wan.choon@yahoo.com,,"LOT B4.08, 4TH FLOOR PLAZA SG MAS, 5TH MILE JALAN IPOH 51200 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6855&sid=B545262778D54EE025C31B9507E40672,FEREN TRADING SDN BHD,04 - 7333871,ferentrading@yahoo.com,,"39-A, LORONG PUTEH 8 TAMAN RAKYAT, MERGONG ALOR SETAR 05150 KEDAH",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10279&sid=9F1F1D21918E637D28AB40FE815C3C81,JES RIA FOOD MARKETING SDN BHD,03 - 32509914,jessymok@gmail.com,,"LOT 282, 12 MILE JALAN KAPAR KLANG 42200 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7728&sid=4AD91EBD7B86566DD78C0FBFF56C6135,SPARK PRESTIGE SDN BHD,088 - 767808,dg_nuripah@yahoo.com,,"LOT 15, KOMPLEKS KILANG SME BANK KAW PERINDUSTRIAN RINGAN LOK KAWI JALAN PAPAR LAMA, PENAMPANG 88200 SABAH",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34196&sid=2DB566727DB0B8A9F0F526BD7779F58E,TITI ECO ORGANIC FOOD INDUSTRY SDN BHD,03 - 78748122,titieco@tm.net.my,,"3A06-3A07, PLAZA SERI SETIA 1, JALAN SS9/2 PETALING JAYA 47300 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15723&sid=941FEB754BE3E9987F6E7ABDB1B1BCBA,STYLISH CARE SDN BHD,03 - 91728836,zilazu@gmail.com,,"57-1, JALAN PERMAISURI 9 BANDAR SERI PERMAISURI CHERAS 56000 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8686&sid=C878C1F0BEAABCDABFA42BBCEB19126C,HK FOODS (M) SDN BHD,04 - 5935868,peter_lam@cab.com.my,,"LOT 508, 2235 JALAN DATO KERAMAT, NIBONG TEBAL  14300 PULAU PINANG",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11209&sid=1FAA664B19F5715F4DEBC646BC34E732,KEROPOK HOUSE & INDUSTRY,03 - 55692404,ros_vault@yahoo.com,,"51, JALAN PENULIS U1/42 TEMASYA INDUSTRIAL PARK GLENMARIE SHAH ALAM 40150 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7656&sid=6F25290D950E48332882C7C4802D7890,RMC TECHNOLOGY SDN BHD,03 - 21452133,albertsoohoo@gmail.com,,"SUITE 25.01, LEVEL 25 MENARA STANDARD CHARTERED 30, JALAN SULTAN ISMAIL 50250 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5929&sid=81F47F75A354B48549AE9AA10E15A345,HASIL PESONA INDUSTRIES SDN BHD(FORMERLY KNOWN AS HASIL PESONA SDN BHD),019 - 3832962,supertech_malaysia@yahoo.com,,"6, JALAN USJ 12/2E UEP SUBANG JAYA  47630 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15721&sid=582B9BB68614ABCAF0CF8B542415098D,KJ CAN (SELANGOR) SDN BHD (FORMERLY KNOWN AS GUOLENE METAL CAN SDN BHD),03 - 51928660,floydehoe@kianjoocan.com.my,,"LOT 19, JALAN SU4 SECTION 22 SHAH ALAM 46300 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15912&sid=E18C0D3FCED3EEFCEF3D0D92AA74A756,TYTON CORPORATION SDN BHD,05 - 3227322,titco@tm.net.my,,"1 & 3, PERSIARAN KILANG PENGKALAN 26 KAW PERINDUSTRIAN PENGKALAN MAJU LAHAT 31500 PERAK",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14621&sid=EFE709E875A58B78AE768EE88D90D7AD,NAKASIA DAGANGAN SDN BHD (FORMERLY KNOWN AS KV FARM PRODUCT SDN BHD ),04 - 7853012,fahkri@gmail.com,,"LOT 1, TAPAK IKS KEDA NAKA PEKAN NAKA  06350 KEDAH",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15999&sid=63B199F2F1559A68A6C6933AC0C9F9AA,ASFA DAGANG HOLDING SDN BHD,016 - 2003105,asfadagang@yahoo.com,,"24, JALAN INDUSTRI USJ 1/6 TAMAN PERINDUSTRIAN USJ 1 SUBANG JAYA 47610 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15097&sid=C2F493117E7BEB995AE2B1B2E814CBB3,SUNSHINE SEAFOOD (SABAH) SDN BHD,089 - 220479,samuelthng@gmail.com,,"GROUND & FIRST FLOOR, LOT T29A & B BLOCK C, SERTA LIGHT INDUSTRIAL CENTRE 3RD MILE, JALAN UTARA, SANDAKAN 90000 SABAH",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=30580&sid=DCB9EC84931839F48E1525725C33AEB5,EVEREST FOOD MARKETING SDN BHD,03 - 80625114,info@everestfood.com.my,,"28-3, JALAN PUTERI 1/4 BANDAR PUTERI PUCHONG 47100 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15978&sid=13E293B812460C8B68ED743C96328B2C,SBJ FROZEN MARINADE SDN BHD,012 - 6417500,sbjfrozen.marinade@gmail.com,,"24, JALAN INDUSTRI USJ 1/6 TAMAN PERINDUSTRIAN USJ 1 SUBANG JAYA 47600 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14477&sid=5AB505DC873CAC3C9215536372A1B476,BGS TRADING SDN BHD (FORMERLY KNOWN AS BUTTERWORTH GENERAL SUPPLY SDN BHD),03 - 56340888,bgskl@yahoo.com,,"4 & 6, JALAN SS 13/6 SUBANG JAYA INDUSTRIAL ESTATE SUBANG JAYA 47500 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=30677&sid=3D213FB54D691E32E48CF710416C4C03,SWEET VISION SDN BHD,09 - 7430044,sweetvision@gmail.com,,"PT 188, JALAN BAYAM KOTA BHARU  15200 KELANTAN",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15514&sid=4538B49B41B7882CBDD1A16E4C74484F,HOMITO SDN BHD,03 - 62721707,homitofc@yahoo.com,,"16 & 18, JALAN TEMBAGA SD 5/2H SRI DAMANSARA  52200 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15186&sid=ABD2DF33C1D8E15B13FC6F4F4EDC0AEC,IWANI FROZEN FOOD SDN BHD,03 - 61851800,iwani@streamyx.com,,"42, JALAN SBC 8 TAMAN SRI BATU CAVES BATU CAVES 68100 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12085&sid=0D83F79B6FE69E8F38A69FF6C7FBEAA6,MAESTRO SWISS CORPORATION (M) SDN BHD,03 - 78033022,info@maestroswiss.com,,"109A, JALAN SS25/2 TMN JAYA MEWAH PETALING JAYA 47301 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15085&sid=EE2FF5EC79F41657BC068E7CE1B8F77B,ZEUS CORPORATION SDN BHD,03 - 79825571,nathan@zeus.com.my,,"UNIT 3A-3, 3RD MILE SQUARE 151 JALAN KLANG LAMA, 31/2 MILE 59200 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34234&sid=B55A0456F07889DFE2B31F54ABB47EFE,PRISTINE QUALITY SDN BHD,07 - 4131801,shahizam99@yahoo.com,,"BD 34, PARIT BESAR MUKIM 2 BAGAN BATU PAHAT 83000 JOHOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14531&sid=498A6ABEFBEDD7F37109A6F24812CA8E,GOLDEN CORN INTERNATIONAL SDN BHD,012 - 3710696,tansjm@yahoo.com,,"25, JALAN USJ 9/3B UEP SUBANG JAYA SUBANG 47620 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8984&sid=1ACC2D1F930FB5B435E3140659AEA66F,GLOBAL FINE FOOD SDN BHD,03 - 56387978,globalfinefood@po.jaring.my,,40 JALAN MEGAH USJ 11/4B  SUBANG JAYA 47620 SELANGOR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36473&sid=0B522C4BFCE253B290616490E905AA8E,E-PAK ENTERPRISE,03 - 42911035,petrotimur@yahoo.com,,"LOT 189, 4THFLOOR PUTERI PARK PLAZA 28, TAMAN PUTRA AMPANG 68000 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14017&sid=2D6A0DA6CFE75A6EA3DBA361092642EF,MILKY WAY FOOD INDUSTRIES SDN BHD,03 - 78421786,kelvintan@milkywayfood.com,,"30, JALAN UTARID U5/17, BANDAR PINGGIRAN SUBANG SECTION U5, MAH SING INDUSTRIAL PARK SHAH ALAM 40150 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=31065&sid=A098843DCB89CF271CA1A0AD8184B4C2,ALAM ABJAD SDN BHD,06 - 2615280,adnanj@yahoo.com,,"LOT B-2, KOMPLEKS KILANG SME BANK KM 11, TELOK MAS  75460 MELAKA",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3709&sid=8F47ECCBCA09B9292EC9E54A299DEAEE,TAI ZHANG ENTERPRISE SDN BHD,082 - 485831,wanzhang@streamyx.com,,"LOT 1148, BLOCK 7 JALAN BAKO DEMAK LAUT INDUSTRIAL PARK III 93450 SARAWAK",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15994&sid=C9EED769655AC31C49ADA836FCE551C6,AGROTECH FARM & INDUSTRIES SDN BHD,019 - 3580686,agrotechfarm@gmail.com,,"37, JALAN NOVA U5/91A SUBANG BESTARI SHAH ALAM 50150 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15923&sid=ECD8410C88929BDA847046C71B98634F,GOLD COIN BIOTECHNOLOGIES SDN BHD,07 - 2370695,cy.lee@goldcoin-my.com,,33 JALAN PETALING LARKIN INDUSTRIAL ESTATE JOHOR BAHRU 80350 JOHOR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=32209&sid=69D305C025E13F608DC294B0F9F40BB5,JT SINARAN ENTERPRISE SDN BHD,06 - 9763418,jtsinaran@gmail.com,,"PJL 25, PARIT JARUM LAUT BKT GAMBIR, LEDANG  84800 JOHOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=31076&sid=BB8EE305DC453C6A9E4A7D2AA04D6408,PREMIUM SANITISED PRODUCTS SDN BHD,03 - 89428358,phill@pkpsagro.com,,"P.O. BOX 74, CAWANGAN SERAHAN SERI KEMBANGAN SERI KEMBANGAN  43307 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11500&sid=E0CF3D2ABDE74209261F1CDACEEB5D34,YU-AI FOOD INDUSTRIES SDN BHD,03 - 89622233,marketing@yu-ai.com.my,,"LOT 6596, KAW INDUSTRI KG BARU BALAKONG BALAKONG  43300 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10116&sid=E817A1276872F8ADA870E9F0C6C72EB7,GENIUS REVOLUTION SDN BHD,03 - 61365168,genrevol@streamyx.com,,"LOT 5A&M & 6A&M KOMPLEKS SELAYANG 8 1/2 MILE, JALAN IPOH 68100 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6085&sid=0B1716A0F0A960B17A4913A3658B9C96,ROTOL FOOD-CHAIN (M) SDN BHD,03 - 55692211,anilaz2001@yahoo.com,,"12, JALAN PEMBERITA U1/49 TEMASYA INDUSTRIAL PARK (GLENMARIE) SHAH ALAM 40150 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92575&sid=FEE11672F8A0E1159FA4C7AB4F2CC763,XI YIANG INDUSTRIES,019 - 9395009,hqlo00@gmail.com,,"KILANG FAMA BACHOK, BATU 18, KAMPUNG TANGOK, JELAWAT, BACHOK 16070 KELANTAN",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33285&sid=89FD9EA20FF59111D21BD7B5B888586B,MING LEONG MARKETING SDN BHD,05 - 3231614,suziewongwh@hotmail.com,,"15-17, PRSN PERINDUSTRIAN PENGKALAN 14 KAW PERINDUSTRIAN PENGKALAN LAHAT 31500 PERAK",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=93207&sid=1C73F1C12937B4E9A4EABEB2F0D42856,SALAM FOOD AND BEVERAGE SDN BHD,03 - 56118582,salam_food@yahoo.com,,CT-06-07 & 08 CORPORATE TOWER SUABNG SQUARE JLN SS15/4G SUBANG JAYA 47500 SELANGOR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=93196&sid=A6E4B42CDDBEFBD61BA0EB0F5C3B016E,PAU SEDAP SDN BHD,03 - 61882688,p_sedap110914@yahoo.com,,"NO 68, SPRING CREST INDUSTRIAL PARK,  JLN 2110B SPRING CREST  BATU CAVES 68100 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=90636&sid=E6CDE6FCC78EE0218809FFE28B67E261,NORTH DELIGHT SDN BHD,19 - 4054911,mu.northdelight@gmail.com,,"NO 10, LORONG BLM 1/6, BANDAR LAGUNA MERBOK, SUNGAI PETANI   08000 KEDAH",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=96466&sid=B6135CB087B7C46E1906928A95708D50,PRISTINE FOOD STUFF SDN BHD,012 - 4762292,pristinefoodstuff@yahoo.com,,"LOT 7 GROUND FLOOR, BEVERLY HILLS IND/COMM PARK JALAN BUNDUSAN, PENAMPANG KOTA KINABALU 88300 SABAH",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=97095&sid=1BE08243877A5ED86A29F0499B143EF7,REVITAL NATUROPATHIC,088 - 714424,doris.revitalnaturopathic@outlook.com,,"LOT 7, BLOCK F, GRD FLOOR, LINTAS JAYA PHASE 3, UPTOWNSHIP, PENAMPANG, KK   88300 SABAH",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94739&sid=66D675775A1FF71893A2AFD5F3C54185,HAKIMAH BAKERY,013 - 9632118,hakimah_bakery@yahoo.com,,"LOT 2/92, BUKIT SEKILAU, 25200 KUANTAN, PAHANG   25200 PAHANG",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=91992&sid=3EB0842C15DE9727B84D419C60487E99,MIWI ENTERPRISE,11 - 1578316,miwi.enterprise@gmail.com,,"21,22,23 & 24, PERSIARAN SEKSYEN 6/1 BANDAR PUTRA BERTAM KEPALA BATAS 13200 PULAU PINANG",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94268&sid=BE1F189849AAB07974057514CB6403D0,MUSANG DURIANS FROZEN FOOD (M) SDN. BHD.,3 - 62778294,musangdurians@gmail.com,,"LOT. PT 1239, JALAN KIP 10, TAMAN PERINDUSTRAIN KIP, 52200 KUALA LUMPUR, MALAYSIA  52200 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11389&sid=8D777B4F9DB34AE98C83AED53451A7EE,PPT INDUSTRIES SDN BHD,09 - 5682323,limkw_1127@yahoo.com,,"LOT 86, JALAN INDUSTRI SEMAMBU 7 SEMAMBU INDUSTRIAL ESTATE KUANTAN 25350 PAHANG",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=104597&sid=EDA58E5512D91E5857D8A63BA6C0BF4D,GREATBRAND FOOD INDUSTRIES SDN. BHD.,06 - 3853868,csng@julies.com.my,,"Plot 48, Jalan Tunas Baru Sek. 1/10, Taman Perindustrian Masjid Tanah, 7830  Taman Perindustrian Masjid Tanah, 78300 Masjid Tanah, Melaka. 78300 MELAKA",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94588&sid=0DF1F36F64AEEFDEDC803F2B11575864,"GLOBAL VEGE INDUSTRY SDN, BHD.",04 - 4913396,info@globalvege.com,,"764-765, JALAN PONDOK LABU, BANDAR PUTRA, KULIM   09000 KEDAH",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33284&sid=EBB164EC191F4546D97D47BB063C6200,CIMA AGRO SDN BHD,03 - 32600211,lina.cimaagro@gmail.com,,"228, JALAN HAJI HASHIM BKT BELIMBING KUALA SELANGOR 45000 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15731&sid=1BA0B12105D02072EE2D4B053F17C97F,LOW BOON KEE SDN BHD,06 - 2883096,laumingtong@yahoo.com,,"34 (G/F), JALAN MELAKA RAYA 28 TAMAN MELAKA RAYA  75000 MELAKA",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33489&sid=F534A3FFA2B56108E5FAC03A302CD7EB,AMALFOOD INDUSTRI SDN BHD,09 - 9467169,amalfoodindustri@gmail.com,,"169, BLOCK TANAH MERAH AYER LANAS  17700 KELANTAN",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33610&sid=6AFF23B65A0C53E53D2FA042B558927D,FOOD CRAZE SDN BHD,03 - 77250075,foodcrazesb@gmail.com,,"F-23-17, METROPOLITAN SQUARE CONDOMINIUM JALAN PJU 8/1, DAMANSARA PERDANA PETALING JAYA 47820 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33326&sid=82D537ACD42704062A057D90D82CF0EA,SHAH PLACE SDN BHD,03 - 42575103,shahrialy@yahoo.com,,"93, PERSIARAN DESA AMPANG TIGA TAMAN SRI AMPANG  68000 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33320&sid=919F1B5CDE396509378E57113B25D9A2,AGUS COCONUT INDUSTRIES (M) SDN BHD,016 - 4404545,agus_coconut_industries@yahoo.com.my,,"3-G-8, JALAN TENGKU JELUTONG  11600 PULAU PINANG",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14579&sid=12047414FF228D50C5255BFE5EFA7FE1,KOI HAI SENG IMPORT EXPORT SDN BHD,03 - 56211686,info@khas.com.my,,"LOT 525, PERSIARAN SUBANG PERMAI SG PENAGA INDUSTRIAL ESTATE SUBANG JAYA 47500 SELANGOR",'2017-08-02
