EMAIL,FAILMSG,TEL,HREF,CONAME,DATE_SCRAPED,BIZADD 
admin@luckyfrontier.com,,088 - 252255,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69721&sid=B9574317A9F6F74A3EA8EBDEBA1572D8,LUCKY FRONTIER SDN BHD,'2017-08-04,"LOT 72, 3RD FLOOR BLOCK H LORONG SINGGAH MATA 4, ASIA CITY KOTA KINABALU 88000 SABAH"
alson.tang@luvata.com,,07 - 2526688,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3011&sid=516D934685B8A0133F2BD9693153C833,LUVATA MALAYSIA SDN BHD,'2017-08-04,"PLO 573, JALAN KELULI 10 PASIR GUDANG INDUSTRIAL ESTATE 81700 JOHOR"
gsqglobal@gmail.com,,04 - 8270497,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75857&sid=6E674A65A674445687E16E31B7AF7BAB,GSQ GLOBAL ENTERPRISE,'2017-08-04,1028-H LEBUHRAYA THEAN TEIK  11500 PULAU PINANG
kenlimkp@gmail.com,,06 - 3172412,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41824&sid=FCFCC85FE82C1D7CC1D15E46D9C782C3,MAXDEAL TRADING,'2017-08-04,NO.10 JALAN MJ3 TAMAN MERDEKA JAYA BATU BERENDAM 75350 MELAKA
kpchuah@chemprotek.com,,03 - 51212618,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=57239&sid=88D597B7F03DDC8C18922C7D59ADBC47,CHEMPRO TECHNOLOGY (M) SDN BHD,'2017-08-04,"NO.56 JALAN ANGGERIK MOKARA 31/47 SECTION 31, KOTA KEMUNING SHAH ALAM 40460 SELANGOR"
lubrioilcorp@gmail.com,,03 - 78801055,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42804&sid=885BA0071AC68494EA57879278BF9C48,LUBRI OIL CORPORATION (M) SDN BHD,'2017-08-04,"NO.10 JALAN PJU 3/45, SUNWAY DAMANSARA TECHNOLOGY PARK  47810 SELANGOR"
yawsw@chic-cola.com,,04 - 5983387,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33836&sid=5B2273B6EC99B42257C6B47DC427ECCA,CHIC-COLA (M) SDN BHD,'2017-08-04,"NO.4, GREEN GARDEN 3   11600 PULAU PINANG"
farid@kinetic-corp.com.my,,03 - 61857081,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=71895&sid=05E9E62C8C7DD8024D8DE7AE2517672F,KINETIC CHEMICALS (M) SDN BHD,'2017-08-04,17 JALAN TIB 1/2 TAMAN INDUSTRI BOLTON BATU CAVES 68100 SELANGOR
desphang@streamyx.com,,03 - 62722589,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41224&sid=91D833D77ACD0EF60EA9C6F5EBFE614A,CHEMICAL EDGE SDN BHD,'2017-08-04,"NO.3, JALAN BENDARUNG, KEPONG BARU, KEPONG 52100 KUALA LUMPUR"
info@ibibrass.com,,03 - 89186181,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75434&sid=A9ABF3588A812071A9FDAC35CAB93399,INTERNATIONAL BRASS INDUSTRIES SND BHD,'2017-08-04,"1, JALAN PERUSAHAAN UTAMA TAMAN INDUSTRI SELESA JAYA BALAKONG 43300 SELANGOR"
contact@exorin.com,,088 - 731130,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61561&sid=3A0CC0E79DA5A956D0107C7395B23609,CHEM TUNE (ASIA PACIFIC) SDN BHD,'2017-08-04,"LOT 8 GROUND FLOOR, DONGGONGON POINT, PENAMPANG 89500 SABAH"
judhazzim@yahoo.com,,03 - 62753412,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76337&sid=B3F0C4C3A34542C0FA20E4A5FECAC7CA,IOT ENVIRO TECH SDN. BHD.,'2017-08-04,LOT SD 43 JALAN KIP 10 KIP INDUSTRIAL PARK SRI DAMANSARA 52200 KUALA LUMPUR
sph1994@yahoo.com,,016 - 6209366,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=40402&sid=0B425BD9137F4C1D8298BAD9D50ACDB6,KHURRAM MATIN SDN BHD,'2017-08-04,"NO.40-13, 2ND FLOOR JALAN LUMUT DAMAI KOMPLEKS WILAYAH PERSEKUTUAN 50400 KUALA LUMPUR"
info@inasiana.com,,03 - 41416140,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69136&sid=1EDA6ECF43DA89D3CB0B4EEDF535185F,INASIANA SOLUTIONS SDN BHD,'2017-08-04,"SUITE #305, MBE GTOWER G-02A GROUND FLOOR, GTOWER 199 JALAN TUN RAZAK, 50400 KUALA LUMPUR"
husdaconsultants@gmail.com,,012 - 6081525,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=62326&sid=8EA86FDEB9E2C60D68DE3F0B66EF971D,HUSDA TRADING & SERVICES,'2017-08-04,29 JALAN BK 5/6 BANDAR KINRARA PUCHONG 47180 SELANGOR
sales@herculesmalaysia.com,,03 - 55192839,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11925&sid=A03248931963DAFB535CDC6E8FBEB4E9,HERCULES SDN BHD,'2017-08-04,LOT 1 JALAN GUDANG 16/9 P.O.BOX 7415 SHAH ALAM 40714 SELANGOR
impress@streamyx.com,,03 - 33183547,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43914&sid=22CBA754C221B9600B4E3C0FB914F628,IMPRESSWOOD SDN BHD,'2017-08-04,NO.33 JALAN KASUARINA 10/KS7 BANDAR BOTANIK KLANG 41200 SELANGOR
hortigarden@hextar.com,,03 - 51311779,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73674&sid=F47BAB2B6045F33966117BE575DFC2D8,HEXTAR HORTI GARDEN SDN BHD,'2017-08-04,"LOT 32-G, JALAN SUNGAI BURUNG Y32/Y BUKIT RIMAU SECTION 32 SHAH ALAM 40460 SELANGOR"
melvinwong@hgmicrotex.com,,016 - 2101009,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=78062&sid=D42864C37602EF899100AC88E5D55BDF,HALDEN GALWAY INDUSTRIES SDN BHD,'2017-08-04,6 JALAN MEGA 3B TAMAN INDUSTRI MEGA BANDAR TEKNOLOGI SEMENYIH 43500 SELANGOR
hamsa_eng@hotmail.com,,04 - 6573082,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5938&sid=1716AAFA4B73B6D75F33706E62B7EA0E,HAMSA ENGINEERING SDN BHD,'2017-08-04,"NO.21, JALAN ENDAH GELUGOR  11700 PULAU PINANG"
kepongmetal@hotmail.com,,03 - 60926480,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=40762&sid=883A64DE5341E376BB832D43FE9BC346,KEPONG METAL TRADING,'2017-08-04,NO.66 PT 8775 SG BAKAU OFF JALAN BANDAR COUNTRY HOMES RAWANG 48000 SELANGOR
patrick@yuenfee.com,,06 - 7646260,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73127&sid=DC5E4499DAF2601802DBEF72A2C079C5,YUEN FEE (WAN SOON) ENGINEERING SDN BHD,'2017-08-04,LOT 17224 JALAN HARUAN 6 OAKLAND INDUSTRIAL PARK 70300 NEGERI SEMBILAN
enquiry@yickhoegroup.com,,07 - 8635252,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9834&sid=B284E738930AE18A10BDCC21C87FAF63,YICK HOE METAL INDUSTRIES SDN BHD,'2017-08-04,"LOT 218, 11 1/2 MILE, JALAN JOHOR BARU - KOTA TINGGI ULU TIRAM 81800 JOHOR"
tejini.corporate@gmail.com,,03 - 80110772,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12069&sid=83B6CAC33838F36813E2CE029B2CC14F,TEJINI CORPORATION SDN BHD,'2017-08-04,NO.11A JALAN USJ 11/1J UEP SUBANG JAYA SUBANG JAYA 47620 SELANGOR
radinhasilawati.ismail@wascoenergy.com,,03 - 26856800,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3351&sid=A18F4C8E70616F2F92E8EDD9F4A41495,WASCO LINDUNG SDN BHD,'2017-08-04,"SUITE 19.01, LEVEL 19 THE GARDENS NORTH TOWER, MID VALLEY CITY LINGKARAN SYED PUTRA 59200 KUALA LUMPUR"
yglibaykl@gmail.com,,03 - 21660928,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70871&sid=9BFB8011A5AB634F8E8EC1C0FAC95281,YGL IBAY INTERNATIONAL SDN BHD,'2017-08-04,"SUITE 9-10, 9TH FLOOR WISMA UOA II JALAN PINANG  50450 KUALA LUMPUR"
cwchoo@visionjetink.com,,03 - 78474033,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76355&sid=8D0E94501557C5D4735A4BA75E4A27FE,VISIONJET SDN BHD,'2017-08-04,"3 JALAN UTARID U5/17,(PANASURIA) SECTION U5 SHAH ALAM 40150 SELANGOR"
topazind@gmail.com,,06 - 3510191,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2233&sid=7542E8DD7D7C1DA78A10BC8663A1EA94,TOPAZ INDUSTRIES SDN BHD,'2017-08-04,"LOT 3 & 5 (FASA V), JALAN PBR 38 KAW PERINDUSTRIAN BKT RAMBAI BKT RAMBAI 75250 MELAKA"
admin@syntomax.com.my,,03 - 51224208,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5848&sid=2DE018403FFF00A84FE9E4E7CB52F7BC,SYNTOMAX INDUSTRIES SDN BHD,'2017-08-04,"NO.7 JALAN ANGGERIK MOKARA 31/46 KOTA KEMUNING, SECTION 31 SHAH ALAM 40460 SELANGOR"
sam@shyedu.com.tw,,03 - 87667910,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34174&sid=AC59D0E0752A66EE80CB69EF2A495ED5,SHYE DU INDUSTRY (M) SDN BHD,'2017-08-04,"LOT 21 JALAN PERUSAHAAN 1 KAW PERUSAHAAN BERANANG BERANANG, SEMENYIH 43700 SELANGOR"
sanhosales@gmail.com,,07 - 5986585,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14179&sid=FEB0785BBA9A72D7AFD8D5C926972D2A,SANHO MANUFACTURING & PACKAGING SDN BHD,'2017-08-04,NO.61 JALAN IDAMAN 1/5 TAMAN PERINDUSTRIAN SENAI 81400 JOHOR
info@skyshine.com.my,,03 - 41433078,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60882&sid=6AB17404645EC6DDA13C465D8BB089D6,SKY-SHINE CORPORATION SDN BHD,'2017-08-04,"52-3 BLOK H, PLATINUM WALK JALAN LANGKAWI DANAU KOTA SETAPAK 53300 KUALA LUMPUR"
marcus@scientex.net.my,,05 - 2816062,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=71613&sid=EEBA62B12A0E25F485EE8353E0FAF14E,SCIENTEX ENGINEERING & TRADING SDN BHD,'2017-08-04,"LOT 99-5 & LOT 99-5A HALA PERUSAHAAN MENGLEMBU 13 INDUSTRI MENGLEMBU JAYA, MENGLEMBU 31450 PERAK"
revraya@yahoo.com,,06 - 3844720,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4118&sid=1988A75C4FA840702CB5381ADF9F0878,REVRAYA SDN BHD,'2017-08-04,"ST505 JALAN TUNAS BARU, SECTION 1/5 KAW PERINDUSTRIAN MIEL MASJID TANAH MASJID TANAH 78300 MELAKA"
rengkasmaju@hotmail.com,,07 - 4559126,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34193&sid=49808B87FB67951B5706E8B17ACA683C,RENGKAS MAJU (M) SDN BHD,'2017-08-04,PLO 416 JALAN WAWASAN 16 KAW PERINDUSTRIAN SRI GADING II BATU PAHAT 83300 JOHOR
sanxiang88@gmail.com,,03 - 22871298,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13684&sid=078D5D894B0E66E505CE6A8E2D6A16CD,SAN XIANG (M) SDN BHD,'2017-08-04,"SUITE 8-11-6, 11/F MENARA MUTIARA BANGSAR JALAN LIKU OFF JALAN BANGSAR 59100 KUALA LUMPUR"
sofiean_mdyasin@yahoo.com,,07 - 3348150,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37885&sid=B604BE5759CA280CD3C7BD57A2B91E04,QY ASIA MARKETING & SERVICES SDN BHD,'2017-08-04,NO.22A JALAN REBANA TAMAN PERBADANAN ISLAM  80250 JOHOR
cetan@premium-industries.com,,04 - 6468272,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=30582&sid=DA6B92877CBA9870F897F0BD95964B75,PREMIUM MULTI INDUSTRIES SDN BHD,'2017-08-04,"15-1-16 MEDAN KG RELAU BAYAN POINT RELAU, BAYAN LEPAS 11900 PULAU PINANG"
general@premier-path.com,,04 - 5081540,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3783&sid=44F4CE71CA8AB3207192D8E1427CF401,PREMIERPATH SDN BHD,'2017-08-04,"PLOT 156 JALAN PERINDUSTRIAN BKT MINYAK MUKIM 13, TAMAN PERINDUSTRIAN BKT MINYAK SEBERANG PRAI TENGAH, BKT MERTAJAM 14100 PULAU PINANG"
info@pagroup.com.my,,03 - 91724828,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10294&sid=98B39B025474057E78E1A298C56F7E13,PROFESSIONAL ALUMINIUM SMELTING SDN BHD,'2017-08-04,"LOT 440 & 424 JALAN KEPONG KG BATU 8, IJOK KUALA SELANGOR 45620 SELANGOR"
sdouglas51@gmail.com,,03 - 21175272,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=48897&sid=CF585F3403014A7BCFDFD7E6EB95242A,PRICASPIAN DEVELOPMENT SDN BHD,'2017-08-04,"MENARA STANDARD CHARTERED LUL 20, 30 JALAN SULTAN ISMAIL, KUALA LUMPUR 50250 KUALA LUMPUR"
alantanm@gmail.com,,07 - 7762996,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73406&sid=8C4C488856FCCC114A2F8A046EEC1FD7,PERFECT MINING SDN BHD,'2017-08-04,"5 & 7 (1ST FLOOR) JALAN INTAN 7/2 TAMAN INTAN, KLUANG 86000 JOHOR"
kamarul@petro-retail.com,,03 - 21688500,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12895&sid=2E4F8F942F744B614A93B2E4C3E60025,PETRORETAIL SDN BHD,'2017-08-04,"SUITE 16-01, 16TH FLOOR MENARA TAN & TAN 207, JALAN TUN RAZAK 50400 KUALA LUMPUR"
info@piy.com.my,,03 - 41490668,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50332&sid=C17FA96B23F08CA062867F3B082C7F60,PIY SDN BHD,'2017-08-04,"53-3 BLOCK E, PLATINUM WALK DANAU KOTA SETAPAK 53300 KUALA LUMPUR"
paviointl@gmail.com,,012 - 4659975,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74823&sid=7A917E355F01568E6CA27066683CADCB,PAVIO INTERNATIONAL SDN BHD,'2017-08-04,"SUITE 8.01, 8TH FLOOR MENARA IGB MID VALLEY CITY LINGKARAN SYED PUTRA 59200 KUALA LUMPUR"
hunboon.wong@pioneerfeed.com.my,,03 - 21667595,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15197&sid=D62BF4CF750CD2503D55231A8EC0FB3D,PIONEERFEED BIOSCIENCE SDN BHD,'2017-08-04,"D-3A-5 MEGAN AVENUE 1 189, JALAN TUN RAZAK PULAU INDAH 50400 KUALA LUMPUR"
optimaict@gmail.com,,03 - 26938659,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41852&sid=C165CA81A0F6413FA454F556824AD714,PAKSI OPTIMA SDN BHD,'2017-08-04,"NO.29-2, MENARA TH PERDANA JALAN SULTAN ISMAIL 50300 KUALA LUMPUR"
ganyeechuan@gmail.com,,03 - 33243315,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73767&sid=667910AC98D18467E1899047D15246CE,YJ PRODUCTS SDN BHD,'2017-08-04,9 LORONG SELAMPIT 21A TAMAN KLANG JAYA KLANG 41200 SELANGOR
enquiry@petrucom.com,,09 - 8286280,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61406&sid=5C101C3A50085147DA810548ED5AC492,PETRUCOM SDN BHD,'2017-08-04,"LOT 8796, 1ST FLOOR JALAN SANTONG PAKA 23100 TERENGGANU"
peatorganic@yahoo.com,,03 - 61208727,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=49273&sid=C651AE4787A0F1EE84EA012F7075ABAC,PEAT ORGANIC (M) SDN BHD,'2017-08-04,"LOT 1-2 JLN 2/14, DATARAN TEMPLER BANDAR BARU SELAYANG BATU CAVES 68100 SELANGOR"
enquiry@klkoleo.com.my,,03 - 60341213,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10668&sid=87627068F4240F845C7F0E7CEA9B0A1B,PALMAMIDE SDN BHD,'2017-08-04,"LEVEL 8 MENARA BATU KAWAN 1 JLN PJU 7/6, MUTIARA DAMANSARA PETALING JAYA 47410 SELANGOR"
palmbiogreen.my@gmail.com,,06 - 7971618,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70638&sid=D2356B8F5FECBBE931BB3F957EE5BDAC,PALM BIOGREEN SDN BHD,'2017-08-04,LOT 90 LORONG P/AM 2/1 ARAB MALAYSIAN INDUSTRIAL PARK NILAI 71800 NEGERI SEMBILAN
pacificglobalogt@gmail.com,,03 - 51613035,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=51115&sid=FDBAB8620B58769D2E6B06D8AA562F16,PACIFIC GLOBAL OGT TRADING,'2017-08-04,NO.1 JALAN KEBUN NENAS 2H/KS7 BANDAR PUTERA KLANG 41200 SELANGOR
info@nanosilver.com.my,,03 - 78457448,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7207&sid=038E4A369AC4D521270384E5E7B945AD,NANO SILVER MANUFACTURING SDN BHD,'2017-08-04,NO.11 JALAN U5/11 BANDAR PINGGIRAN SUBANG SECTION U5 SHAH ALAM 40150 SELANGOR
meychern@tm.net.my,,03 - 31688868,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14890&sid=D53E8A8B2E9B15779C29F7FDD946C5EB,MEY CHERN CHEMICALS SDN BHD,'2017-08-04,NO.25 JALAN SELAT SELATAN 23 SOBENA JAYA LIGHT INDUSTRIAL ESTATE PANDAMARAN 42000 SELANGOR
krizng@ngbengtee.com.my,,03 - 77294600,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6502&sid=41B4F284330E3A9D01F965A70203A05A,NG BENG TEE SDN BHD,'2017-08-04,NO.26 JLN SS 22/25 DAMANSARA JAYA PETALING JAYA 47400 SELANGOR
info@nanosilver.com.my,,03 - 78457448,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7208&sid=1BAFF7CB5CD18743E51A6A4F7266A843,NANO MATERIALS SDN BHD,'2017-08-04,"NO.11 JALAN U5/11 BANDAR PINGGIRAN SUBANG SECTION U5, SHAH ALAM 40150 SELANGOR"
info@nslchemicals.com.my,,05 - 3572351,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=51193&sid=03A4A169488DD5A1BCF32BF7414122E4,NSL CHEMICALS (M) SDN BHD,'2017-08-04,"LOT 38046 MUKIM SG.RAIA, 5TH MILE JALAN GOPENG KAMPUNG KEPAYANG 31300 PERAK"
zulmys@mysl.com.my,,09 - 8593767,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4357&sid=E4520774696328E28FBC87EA74E85C1B,MYS LOGISTIC SDN BHD,'2017-08-04,K 9618 TMN CUKAI UTAMA JLN KUBANG KURUS KEMAMAN 24000 TERENGGANU
metoxide@po.jaring.my,,04 - 3997280,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13396&sid=8F9087DBD48E18B5B16F1FF80914A1A1,METOXIDE MALAYSIA SDN BHD,'2017-08-04,LOT 396 LORONG PERUSAHAAN 8C PRAI INDUSTRIAL ESTATE PRAI 13600 PULAU PINANG
ismailcharcoal@gmail.com,,016 - 5016296,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=40407&sid=BC8D4274D7590F43088F1A4A967BC65B,ISMAIL CHARCOAL SDN BHD,'2017-08-04,"NO.110A, JALAN RAJA EKRAM IPOH 30450 PERAK"
michael@limetreat.com.my,,07 - 2519554,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12977&sid=1695BB5E232D21E95411F7E01C397C2F,LIMETREAT (M) SDN BHD,'2017-08-04,NO. 284 JLN EMAS SATU PASIR GUDANG INDUSTRIAL ESTATE PASIR GUDANG 81707 JOHOR
magnechem@gmail.com,,03 - 42917811,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15142&sid=131F1CBA92EA26F3A002C0565EAEB899,MAGNECHEM SDN BHD,'2017-08-04,NO.6 JLN KENCANA 20 TMN KENCANA CHERAS 56100 KUALA LUMPUR
llw@malaysianphosphate.com,,03 - 79587329,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9243&sid=65AE993139085E2F41E82D86C7E27506,MALAYSIAN PHOSPHATE ADDITIVES SDN BHD,'2017-08-04,"SUITE 609, 6TH. FLR, BLK F, PHILEO DAMANSARA 1 NO.9 JLN 16/11 OFF JLN DAMANSARA PETALING JAYA 46350 SELANGOR"
tabri@maerotech.com,,06 - 7940913,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58504&sid=80B93E3DE13AD4D106590736D929066D,MAERO TECH SDN BHD,'2017-08-04,NO.187 & 188 JALAN NILAI 7/1 KAW PERINDUSTRIAN NILAI 7 NILAI 71800 NEGERI SEMBILAN
info@its-interchemicals.com,,03 - 57409888,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12649&sid=598747975B979CF8D93B16D9E34EEF25,INTER-CHEMICALS SDN BHD,'2017-08-04,"NO.2 JLN SUNGAI KAYU ARA 32/38 SECTION 32, BERJAYA INDUSTRIAL PARK SHAH ALAM 40460 SELANGOR"
tmlee88@hotmail.com,,03 - 80231668,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12466&sid=2EE880A14A12E4302A7026B3EE049B94,KLEENSO RESOURSES SDN BHD,'2017-08-04, NO.37 & 39 JLN INDUSTRI USJ 1/11 TMN PERINDUSTRIAN USJ 1 SUBANG JAYA 47600 SELANGOR
kc@hoebio.com.my,,016 - 6836888,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=64469&sid=B165BC2EF0012947D1E560D6CC01342F,HOE BIOTECH (M) SDN BHD,'2017-08-04," NO 9-1, JLN GELEN KU/19K PUSAT PERNIAGAAN MEGAMAS  40160 SELANGOR"
infor@guomax.com,,03 - 78473379,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=57325&sid=4A805B654F5A0C4547BC5DB0633B5D6E,GUOMAX SDN BHD,'2017-08-04,NO.3 JALAN UTARID U5/17 SECTION U5 40150 SELANGOR
freshcoat_fc13@yahoo.com,,03 - 62727267,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36408&sid=E9DBF041975B99D348A143F9C61D3017,FRESHCOAT BIOTECH MARKETING,'2017-08-04,NO.72 JLN BELIAN KEPONG BARU KEPONG 52100 KUALA LUMPUR
badilfz@yahoo.com,,03 - 79816607,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3881&sid=6C5FC7E5C1B0C119420028D1BA818157,GENERAL LANE (M) SDN BHD,'2017-08-04,"NO 10-2 (1ST. FLOOR), JLN 11/116B KUCHAI ENTREPRENEURS' PARK OFF JLN KUCHAI LAMA 58200 KUALA LUMPUR"
glochem.m@hotmail.com,,03 - 80705430,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2178&sid=8085072EB69C19962991B78E5A397CBA,GLOCHEM ENTERPRISE SDN BHD,'2017-08-04,NO 12 JLN RAJAWALI 2 BANDAR PUCHONG JAYA PUCHONG 47170 SELANGOR
gwill@goodwillgroup.com.my,,03 - 56363953,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10138&sid=49807FD731016DBCB1B857D2963D5587,GOODWILL INTER TRADE (MALAYSIA) SDN BHD,'2017-08-04,"P.O. BOX 8243, KELANA JAYA PETALING JAYA 46788 SELANGOR"
marketing@eurochemo.com,,04 - 3901941,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7562&sid=442D2B3BD41C6A029FD2F94E3D91EA5A,EURO CHEMO-PHARMA SDN BHD,'2017-08-04,NO.2408 & 2809 LORONG PERUSAHAAN SATU PRAI INDUSTRIAL ESTATE  13600 PULAU PINANG
zantat@streamyx.com,,03 - 62581985,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43335&sid=316525535DD6DCA2E0A0967C5FEA1735,ZANTAT SDN BHD,'2017-08-04,"NO.1013-B JALAN 2/32A, 6 1/2 MILES KEPONG INDUSTRIAL AREA JALAN KEPONG 52100 KUALA LUMPUR"
infoasiapacific@fortitech.com,,012 - 3457115,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6518&sid=94E9684299E1985DE09EE7B8A935E97D,FORTITECH ASIA PACIFIC SDN BHD,'2017-08-04,LOT 105 JLN SATU KAW PERINDUSTRIAN OLAK LEMPIT BANTING 42700 SELANGOR
yantew@gmail.com,,06 - 3363395,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13526&sid=C231DD1B9BAEBF6E8509935786C298A3,TKC BERSATU SDN BHD,'2017-08-04,NO.45 JALAN IMJ 2 TAMAN INDUSTRI MALIM JAYA  75250 MELAKA
titanotch@yahoo.com,,03 - 62768026,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15172&sid=97F251DE5A272C364ACFF509674BE6B6,TITANOTCH SDN BHD,'2017-08-04,NO.4A JLN DAYA II TMN DAYA WILAYAH PERSEKUTUAN 52100 KUALA LUMPUR
cc.soh@taikogroup.net,,05 - 7162911,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15195&sid=A2B1A42B15BEF9DCE2C584A85A6EBCE3,TAIKO BLEACHING EARTH SDN BHD,'2017-08-04,LOT 169 JALAN TALI AIR SIMPANG LIMA PARIT BUNTAR 34200 PERAK
teknolinks@gmail.com,,03 - 78746601,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11669&sid=33FC9C5A07A7E3E5FC2C686F770E6FE3,TEKNO LINKS SDN BHD,'2017-08-04,"UNIT 4-14 4TH FLOOR,  LOT 2 JLN 243 PETALING JAYA 46100 SELANGOR"
