HREF,CONAME,BIZADD,TEL,EMAIL,DATE_SCRAPED,FAILMSG 
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=45618&sid=DD21A19B607083229F2A7806FE2A39F2,EA EAGLE TRADING,"19A TINGKAT SATU,JALAN SG. KAPAR INDAH 3F TAMAN SG. KAPAR INDAH KAPAR KLANG 42200 SELANGOR",03 - 32918224,ecclean01@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34298&sid=35C35A79A3D812204F44EFBBA952BA32,IIN WORLDWIDE SDN BHD,M-3-19 PLAZA DAMAS SRI HARTAMAS  50480 KUALA LUMPUR,012 - 3939619,marketing@iinworldwide.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33306&sid=859C186C3B8353CCE110B424AA0269E9,NORIMAX SDN BHD,"NO. 2 JALAN TPP 5/17 TAMAN PERINDUSTRIAN PUCHONG SECTION 5, PUCHONG 47160 SELANGOR",03 - 80602334,maxong@pc.jaring.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15183&sid=FA701065F8824196888CD0EF86ACEAC8,METCO SMI INDUSTRIES (MAL) SDN BHD,"LOT 3 TAMAN PERINDUSTRIAN MASALAM 17TH MILE, JALAN IPOH RAWANG 48000 SELANGOR",03 - 60926020,gmsgroups@gmsmetal.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37563&sid=2AC1332DCE26CA0077D7D0F1BC350F03,MIRACLE APEX SDN BHD,"LOT 1, JALAN ZURAH 3A/2 ZON PERINDUSTRIAN ZURAH RASA 44200 SELANGOR",06 - 7996912,marketing@miracleapex.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74823&sid=7A917E355F01568E6CA27066683CADCB,PAVIO INTERNATIONAL SDN BHD,"SUITE 8.01, 8TH FLOOR MENARA IGB MID VALLEY CITY LINGKARAN SYED PUTRA 59200 KUALA LUMPUR",012 - 4659975,paviointl@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=71753&sid=4A23F1FB2F240B76E9303958D2B8819B,BASRA OIL SDN BHD,"NO. 29, KAWASAN PERINDUSTRIAN SUNTRACK JALAN TERAS JERNANG BANDAR BARU BANGI 43650 SELANGOR",03 - 89280669,inquiry@basraoil.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41824&sid=FCFCC85FE82C1D7CC1D15E46D9C782C3,MAXDEAL TRADING,NO.10 JALAN MJ3 TAMAN MERDEKA JAYA BATU BERENDAM 75350 MELAKA,06 - 3172412,kenlimkp@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73767&sid=667910AC98D18467E1899047D15246CE,YJ PRODUCTS SDN BHD,9 LORONG SELAMPIT 21A TAMAN KLANG JAYA KLANG 41200 SELANGOR,03 - 33243315,ganyeechuan@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41852&sid=C165CA81A0F6413FA454F556824AD714,PAKSI OPTIMA SDN BHD,"NO.29-2, MENARA TH PERDANA JALAN SULTAN ISMAIL 50300 KUALA LUMPUR",03 - 26938659,optimaict@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61993&sid=5D7A671B29B270ADFEA0D763052E1709,EAGLETECH INTERNATIONAL MARKETING SDN BHD,SUITE 1208 LEVEL 12 AMCORP TOWER 18 PERSIARAN BARAT 46050 SELANGOR,03 - 79485324,raj@eagletech.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43335&sid=316525535DD6DCA2E0A0967C5FEA1735,ZANTAT SDN BHD,"NO.1013-B JALAN 2/32A, 6 1/2 MILES KEPONG INDUSTRIAL AREA JALAN KEPONG 52100 KUALA LUMPUR",03 - 62581985,zantat@streamyx.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11669&sid=33FC9C5A07A7E3E5FC2C686F770E6FE3,TEKNO LINKS SDN BHD,"UNIT 4-14 4TH FLOOR,  LOT 2 JLN 243 PETALING JAYA 46100 SELANGOR",03 - 78746601,teknolinks@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11959&sid=201B640164A57961CADB4B2D1F6AE763,ZIRCO-BLAST SDN BHD,"LOT 4703, KAW MIEL BATANG KALI  44300 SELANGOR",03 - 60579691,shamani@zircoblast.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13526&sid=C231DD1B9BAEBF6E8509935786C298A3,TKC BERSATU SDN BHD,NO.45 JALAN IMJ 2 TAMAN INDUSTRI MALIM JAYA  75250 MELAKA,06 - 3363395,yantew@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15172&sid=97F251DE5A272C364ACFF509674BE6B6,TITANOTCH SDN BHD,NO.4A JLN DAYA II TMN DAYA WILAYAH PERSEKUTUAN 52100 KUALA LUMPUR,03 - 62768026,titanotch@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4730&sid=E6CE33442E8AA8B1069F1A487BE871E8,SUN ACE KAKOH (MALAYSIA) SDN BHD,"LOT PLO 23 JLN MAHSURI 2 KLUANG INDUSTRIAL PARK 4 1/2 MILES JLN MERSING, KLUANG 86000 JOHOR",07 - 7879660,sunace.malaysia@sunace.com.sg,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15195&sid=A2B1A42B15BEF9DCE2C584A85A6EBCE3,TAIKO BLEACHING EARTH SDN BHD,LOT 169 JALAN TALI AIR SIMPANG LIMA PARIT BUNTAR 34200 PERAK,05 - 7162911,cc.soh@taikogroup.net,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11615&sid=D56E65FF701EC9333E4C8FDE60877594,SYNCOATES (M) SDN BHD,LOT 528 & 529 JLN PERUSAHAAN 3 BANDAR BARU SG BULOH SUNGAI BULOH 47000 SELANGOR,03 - 61567022,enquiry@syncoates.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=49426&sid=97B1F122043285455089DFE1410F2A92,SOLVER MARKETING SDN BHD,"NO.3,5&7 LORONG IKS JURU 5 JALAN KEBUN BARU, TAMAN INDUSTRI RINGAN JURU SIMPANG AMPAT 14100 PULAU PINANG",04 - 5073122,kllee@solcoat.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=71895&sid=05E9E62C8C7DD8024D8DE7AE2517672F,KINETIC CHEMICALS (M) SDN BHD,17 JALAN TIB 1/2 TAMAN INDUSTRI BOLTON BATU CAVES 68100 SELANGOR,03 - 61857081,farid@kinetic-corp.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3011&sid=516D934685B8A0133F2BD9693153C833,LUVATA MALAYSIA SDN BHD,"PLO 573, JALAN KELULI 10 PASIR GUDANG INDUSTRIAL ESTATE 81700 JOHOR",07 - 2526688,alson.tang@luvata.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=48900&sid=989CD38651F2443DA35BD88E1FEDF7B1,SOKACHEM SDN BHD,NO.50-A JLN SS22/25 DAMANSARA JAYA PETALING JAYA 47400 SELANGOR,03 - 77109126,info@sokachem.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69721&sid=B9574317A9F6F74A3EA8EBDEBA1572D8,LUCKY FRONTIER SDN BHD,"LOT 72, 3RD FLOOR BLOCK H LORONG SINGGAH MATA 4, ASIA CITY KOTA KINABALU 88000 SABAH",088 - 252255,admin@luckyfrontier.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=40402&sid=0B425BD9137F4C1D8298BAD9D50ACDB6,KHURRAM MATIN SDN BHD,"NO.40-13, 2ND FLOOR JALAN LUMUT DAMAI KOMPLEKS WILAYAH PERSEKUTUAN 50400 KUALA LUMPUR",016 - 6209366,sph1994@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42804&sid=885BA0071AC68494EA57879278BF9C48,LUBRI OIL CORPORATION (M) SDN BHD,"NO.10 JALAN PJU 3/45, SUNWAY DAMANSARA TECHNOLOGY PARK  47810 SELANGOR",03 - 78801055,lubrioilcorp@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12949&sid=5D367900D4F66B530A8AF5F12EA1216A,STRATEGIC ALLIANCE RESOURCES (ASIA PACIFIC) SDN BHD,"SUITE 828 BLOCK B2 LEISURE COMMERCE SQUARE NO.9 JALAN PJS 8/9, PETALING JAYA 46150 SELANGOR",03 - 78752585,strategic.star@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=40762&sid=883A64DE5341E376BB832D43FE9BC346,KEPONG METAL TRADING,NO.66 PT 8775 SG BAKAU OFF JALAN BANDAR COUNTRY HOMES RAWANG 48000 SELANGOR,03 - 60926480,kepongmetal@hotmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3351&sid=A18F4C8E70616F2F92E8EDD9F4A41495,WASCO LINDUNG SDN BHD,"SUITE 19.01, LEVEL 19 THE GARDENS NORTH TOWER, MID VALLEY CITY LINGKARAN SYED PUTRA 59200 KUALA LUMPUR",03 - 26856800,radinhasilawati.ismail@wascoenergy.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70871&sid=9BFB8011A5AB634F8E8EC1C0FAC95281,YGL IBAY INTERNATIONAL SDN BHD,"SUITE 9-10, 9TH FLOOR WISMA UOA II JALAN PINANG  50450 KUALA LUMPUR",03 - 21660928,yglibaykl@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12069&sid=83B6CAC33838F36813E2CE029B2CC14F,TEJINI CORPORATION SDN BHD,NO.11A JALAN USJ 11/1J UEP SUBANG JAYA SUBANG JAYA 47620 SELANGOR,03 - 80110772,tejini.corporate@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2233&sid=7542E8DD7D7C1DA78A10BC8663A1EA94,TOPAZ INDUSTRIES SDN BHD,"LOT 3 & 5 (FASA V), JALAN PBR 38 KAW PERINDUSTRIAN BKT RAMBAI BKT RAMBAI 75250 MELAKA",06 - 3510191,topazind@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9834&sid=B284E738930AE18A10BDCC21C87FAF63,YICK HOE METAL INDUSTRIES SDN BHD,"LOT 218, 11 1/2 MILE, JALAN JOHOR BARU - KOTA TINGGI ULU TIRAM 81800 JOHOR",07 - 8635252,enquiry@yickhoegroup.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73127&sid=DC5E4499DAF2601802DBEF72A2C079C5,YUEN FEE (WAN SOON) ENGINEERING SDN BHD,LOT 17224 JALAN HARUAN 6 OAKLAND INDUSTRIAL PARK 70300 NEGERI SEMBILAN,06 - 7646260,patrick@yuenfee.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76355&sid=8D0E94501557C5D4735A4BA75E4A27FE,VISIONJET SDN BHD,"3 JALAN UTARID U5/17,(PANASURIA) SECTION U5 SHAH ALAM 40150 SELANGOR",03 - 78474033,cwchoo@visionjetink.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5848&sid=2DE018403FFF00A84FE9E4E7CB52F7BC,SYNTOMAX INDUSTRIES SDN BHD,"NO.7 JALAN ANGGERIK MOKARA 31/46 KOTA KEMUNING, SECTION 31 SHAH ALAM 40460 SELANGOR",03 - 51224208,admin@syntomax.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60882&sid=6AB17404645EC6DDA13C465D8BB089D6,SKY-SHINE CORPORATION SDN BHD,"52-3 BLOK H, PLATINUM WALK JALAN LANGKAWI DANAU KOTA SETAPAK 53300 KUALA LUMPUR",03 - 41433078,info@skyshine.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13684&sid=078D5D894B0E66E505CE6A8E2D6A16CD,SAN XIANG (M) SDN BHD,"SUITE 8-11-6, 11/F MENARA MUTIARA BANGSAR JALAN LIKU OFF JALAN BANGSAR 59100 KUALA LUMPUR",03 - 22871298,sanxiang88@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5841&sid=9B94D72051ED44B053F3F3BF9ED3B1D6,ROBINSON SHIPPING (MALAYSIA) SDN BHD,LEVEL 36 MENARA CITIBANK 165 JALAN AMPANG  50450 KUALA LUMPUR,03 - 42527709,arthurgrobin@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4118&sid=1988A75C4FA840702CB5381ADF9F0878,REVRAYA SDN BHD,"ST505 JALAN TUNAS BARU, SECTION 1/5 KAW PERINDUSTRIAN MIEL MASJID TANAH MASJID TANAH 78300 MELAKA",06 - 3844720,revraya@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37885&sid=B604BE5759CA280CD3C7BD57A2B91E04,QY ASIA MARKETING & SERVICES SDN BHD,NO.22A JALAN REBANA TAMAN PERBADANAN ISLAM  80250 JOHOR,07 - 3348150,sofiean_mdyasin@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=48897&sid=CF585F3403014A7BCFDFD7E6EB95242A,PRICASPIAN DEVELOPMENT SDN BHD,"MENARA STANDARD CHARTERED LUL 20, 30 JALAN SULTAN ISMAIL, KUALA LUMPUR 50250 KUALA LUMPUR",03 - 21175272,sdouglas51@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=57725&sid=3965C22034E4D5934220F85893765608,SAMUDERA SWISS SDN BHD,"NO.26-01, JALAN PERSIARAN LARKIN PERDANA JOHOR BAHRU 80350 JOHOR",07 - 2340291,samuderaswiss.ops@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34193&sid=49808B87FB67951B5706E8B17ACA683C,RENGKAS MAJU (M) SDN BHD,PLO 416 JALAN WAWASAN 16 KAW PERINDUSTRIAN SRI GADING II BATU PAHAT 83300 JOHOR,07 - 4559126,rengkasmaju@hotmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14179&sid=FEB0785BBA9A72D7AFD8D5C926972D2A,SANHO MANUFACTURING & PACKAGING SDN BHD,NO.61 JALAN IDAMAN 1/5 TAMAN PERINDUSTRIAN SENAI 81400 JOHOR,07 - 5986585,sanhosales@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=30582&sid=DA6B92877CBA9870F897F0BD95964B75,PREMIUM MULTI INDUSTRIES SDN BHD,"15-1-16 MEDAN KG RELAU BAYAN POINT RELAU, BAYAN LEPAS 11900 PULAU PINANG",04 - 6468272,cetan@premium-industries.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3783&sid=44F4CE71CA8AB3207192D8E1427CF401,PREMIERPATH SDN BHD,"PLOT 156 JALAN PERINDUSTRIAN BKT MINYAK MUKIM 13, TAMAN PERINDUSTRIAN BKT MINYAK SEBERANG PRAI TENGAH, BKT MERTAJAM 14100 PULAU PINANG",04 - 5081540,general@premier-path.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50332&sid=C17FA96B23F08CA062867F3B082C7F60,PIY SDN BHD,"53-3 BLOCK E, PLATINUM WALK DANAU KOTA SETAPAK 53300 KUALA LUMPUR",03 - 41490668,info@piy.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10294&sid=98B39B025474057E78E1A298C56F7E13,PROFESSIONAL ALUMINIUM SMELTING SDN BHD,"LOT 440 & 424 JALAN KEPONG KG BATU 8, IJOK KUALA SELANGOR 45620 SELANGOR",03 - 91724828,info@pagroup.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70549&sid=AB18E733AFD7491B3A88264887488848,CVM MAGNESIUM SDN BHD,"3RD FLOOR, WISMA HO WAH GENTING 35 JALAN MAHARAJA LELA  50150 KUALA LUMPUR",03 - 21481088,luobao@cvmmagnesium.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12895&sid=2E4F8F942F744B614A93B2E4C3E60025,PETRORETAIL SDN BHD,"SUITE 16-01, 16TH FLOOR MENARA TAN & TAN 207, JALAN TUN RAZAK 50400 KUALA LUMPUR",03 - 21688500,kamarul@petro-retail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10583&sid=9891F08704E0C5DE9958C292E1D5CE78,DOUBLE CLASS (M) SDN BHD,NO.6 (LOT 103) JALAN 6/11 KG TASIK TAMBAHAN AMPANG 68000 SELANGOR,03 - 42809898,sales@doubleclass.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3262&sid=020B3B087723DC3D2E217AE7C313FE17,COSWAY (M) SDN BHD,2ND FLOOR WISMA COSWAY JALAN RAJA CHULAN 50200 KUALA LUMPUR,03 - 20301000,info@cosway.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33836&sid=5B2273B6EC99B42257C6B47DC427ECCA,CHIC-COLA (M) SDN BHD,"NO.4, GREEN GARDEN 3   11600 PULAU PINANG",04 - 5983387,yawsw@chic-cola.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=57239&sid=88D597B7F03DDC8C18922C7D59ADBC47,CHEMPRO TECHNOLOGY (M) SDN BHD,"NO.56 JALAN ANGGERIK MOKARA 31/47 SECTION 31, KOTA KEMUNING SHAH ALAM 40460 SELANGOR",03 - 51212618,kpchuah@chemprotek.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=79662&sid=013413E0191793581C1A7EDF515077F6,COLGATE-PALMOLIVE (MALAYSIA) SDN BHD,JALAN SEMANGAT/ JALAN BERSATU SECTION 13 PETALING JAYA 46200 SELANGOR,03 - 79654488,Rohani_Hashim@colpal.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13845&sid=891608ED4C46B1AF28781A1986C16769,CLEANCARE CHEMICAL PRODUCTS MARKETING SDN BHD,"6, U5/28 SECTION 5 MAH SING INDUSTRIAL INTEGRATED PARK SHAH ALAM 40150 SELANGOR",03 - 78454332,cleacare@tm.net.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76337&sid=B3F0C4C3A34542C0FA20E4A5FECAC7CA,IOT ENVIRO TECH SDN. BHD.,LOT SD 43 JALAN KIP 10 KIP INDUSTRIAL PARK SRI DAMANSARA 52200 KUALA LUMPUR,03 - 62753412,judhazzim@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61561&sid=3A0CC0E79DA5A956D0107C7395B23609,CHEM TUNE (ASIA PACIFIC) SDN BHD,"LOT 8 GROUND FLOOR, DONGGONGON POINT, PENAMPANG 89500 SABAH",088 - 731130,contact@exorin.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41224&sid=91D833D77ACD0EF60EA9C6F5EBFE614A,CHEMICAL EDGE SDN BHD,"NO.3, JALAN BENDARUNG, KEPONG BARU, KEPONG 52100 KUALA LUMPUR",03 - 62722589,desphang@streamyx.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75434&sid=A9ABF3588A812071A9FDAC35CAB93399,INTERNATIONAL BRASS INDUSTRIES SND BHD,"1, JALAN PERUSAHAAN UTAMA TAMAN INDUSTRI SELESA JAYA BALAKONG 43300 SELANGOR",03 - 89186181,info@ibibrass.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69136&sid=1EDA6ECF43DA89D3CB0B4EEDF535185F,INASIANA SOLUTIONS SDN BHD,"SUITE #305, MBE GTOWER G-02A GROUND FLOOR, GTOWER 199 JALAN TUN RAZAK, 50400 KUALA LUMPUR",03 - 41416140,info@inasiana.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43914&sid=22CBA754C221B9600B4E3C0FB914F628,IMPRESSWOOD SDN BHD,NO.33 JALAN KASUARINA 10/KS7 BANDAR BOTANIK KLANG 41200 SELANGOR,03 - 33183547,impress@streamyx.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9233&sid=2A13D74333F80D85BF152E028636116D,SHINANO CORPORATION SDN BHD,NO.48C JLN PASAR KLANG  41400 SELANGOR,03 - 33412000,dannyoh@shinano-co.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=62326&sid=8EA86FDEB9E2C60D68DE3F0B66EF971D,HUSDA TRADING & SERVICES,29 JALAN BK 5/6 BANDAR KINRARA PUCHONG 47180 SELANGOR,012 - 6081525,husdaconsultants@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61406&sid=5C101C3A50085147DA810548ED5AC492,PETRUCOM SDN BHD,"LOT 8796, 1ST FLOOR JALAN SANTONG PAKA 23100 TERENGGANU",09 - 8286280,enquiry@petrucom.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10084&sid=56D6E0E5DA9A72237DE4C0AFB77728F1,SERIBEAU SDN BHD,NO.19 LINTANG DELIMA DUA ISLAND GLADES GELUGOR 11700 PULAU PINANG,04 - 6573261,wt.tan@seribeau.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15197&sid=D62BF4CF750CD2503D55231A8EC0FB3D,PIONEERFEED BIOSCIENCE SDN BHD,"D-3A-5 MEGAN AVENUE 1 189, JALAN TUN RAZAK PULAU INDAH 50400 KUALA LUMPUR",03 - 21667595,hunboon.wong@pioneerfeed.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60073&sid=3C3479EE5E64B43D36E14B41E65713DA,PROGARD SDN BHD,NO 26 JLN TSB 2 TMN INDUSTRI SUNGAI BULOH SUNGAI BULOH 47000 SELANGOR,03 - 61571993,patricia.tay@progard.net.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=49273&sid=C651AE4787A0F1EE84EA012F7075ABAC,PEAT ORGANIC (M) SDN BHD,"LOT 1-2 JLN 2/14, DATARAN TEMPLER BANDAR BARU SELAYANG BATU CAVES 68100 SELANGOR",03 - 61208727,peatorganic@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=51115&sid=FDBAB8620B58769D2E6B06D8AA562F16,PACIFIC GLOBAL OGT TRADING,NO.1 JALAN KEBUN NENAS 2H/KS7 BANDAR PUTERA KLANG 41200 SELANGOR,03 - 51613035,pacificglobalogt@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=51193&sid=03A4A169488DD5A1BCF32BF7414122E4,NSL CHEMICALS (M) SDN BHD,"LOT 38046 MUKIM SG.RAIA, 5TH MILE JALAN GOPENG KAMPUNG KEPAYANG 31300 PERAK",05 - 3572351,info@nslchemicals.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10668&sid=87627068F4240F845C7F0E7CEA9B0A1B,PALMAMIDE SDN BHD,"LEVEL 8 MENARA BATU KAWAN 1 JLN PJU 7/6, MUTIARA DAMANSARA PETALING JAYA 47410 SELANGOR",03 - 60341213,enquiry@klkoleo.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7207&sid=038E4A369AC4D521270384E5E7B945AD,NANO SILVER MANUFACTURING SDN BHD,NO.11 JALAN U5/11 BANDAR PINGGIRAN SUBANG SECTION U5 SHAH ALAM 40150 SELANGOR,03 - 78457448,info@nanosilver.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7208&sid=1BAFF7CB5CD18743E51A6A4F7266A843,NANO MATERIALS SDN BHD,"NO.11 JALAN U5/11 BANDAR PINGGIRAN SUBANG SECTION U5, SHAH ALAM 40150 SELANGOR",03 - 78457448,info@nanosilver.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4357&sid=E4520774696328E28FBC87EA74E85C1B,MYS LOGISTIC SDN BHD,K 9618 TMN CUKAI UTAMA JLN KUBANG KURUS KEMAMAN 24000 TERENGGANU,09 - 8593767,zulmys@mysl.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6502&sid=41B4F284330E3A9D01F965A70203A05A,NG BENG TEE SDN BHD,NO.26 JLN SS 22/25 DAMANSARA JAYA PETALING JAYA 47400 SELANGOR,03 - 77294600,krizng@ngbengtee.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14890&sid=D53E8A8B2E9B15779C29F7FDD946C5EB,MEY CHERN CHEMICALS SDN BHD,NO.25 JALAN SELAT SELATAN 23 SOBENA JAYA LIGHT INDUSTRIAL ESTATE PANDAMARAN 42000 SELANGOR,03 - 31688868,meychern@tm.net.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=62266&sid=C9CE4A6D876E0404157CB6424243077B,ETG ENVIRONMENTAL SOLUTIONS SDN BHD,NO.16 JLN INDUSTRI USJ 1/9 TMN PERINDUSTRIAN USJ 1 SUBANG JAYA 47600 SELANGOR,03 - 80237515,mlee@ecogreen.com.au,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7562&sid=442D2B3BD41C6A029FD2F94E3D91EA5A,EURO CHEMO-PHARMA SDN BHD,NO.2408 & 2809 LORONG PERUSAHAAN SATU PRAI INDUSTRIAL ESTATE  13600 PULAU PINANG,04 - 3901941,marketing@eurochemo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=52244&sid=BCF416C98CA67BA1BA680FA309642B1C,ERAKIMIA SDN BHD,"NO 24 JALAN P6/3, SECTION 6 BANDAR TEKNOLOGI KAJANG SEMENYIH 43500 SELANGOR",03 - 87235798,info@erakimia.com.my,'2017-09-14,
