DATE_SCRAPED,FAILMSG,TEL,HREF,EMAIL,CONAME,BIZADD 
'2017-08-04,,03 - 58821860,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14069&sid=E2E8750EB20B9D9CA8384C895FF4F863,din@tof.com.my,HOPEMATIC INTERNATIONAL SDN BHD,"60, JALAN PUTERI 2/2 BANDAR PUTERI PUCHONG 47100 SELANGOR"
'2017-08-04,,03 - 61422743,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61932&sid=432BFDA3FB6ADD2DE254556272E35998,drwilsonyong@gmail.com,UNITED SOVEREIGN PARTNERS SDN BHD,NW3A-05 COVA SQUARE JALAN TEKNOLOGI PJU 5 47810 SELANGOR
'2017-08-04,,03 - 61568020,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10472&sid=B838D14976AFFF752925706AC9E20630,intercosmsia@intercos.com.my,INTERCOS ASIA PACIFIC SDN BHD,"27,  JALAN TSB1 TAMAN INDUSTRI SUNGAI BULOH SUNGAI BULOH 47000 SELANGOR"
'2017-08-04,,04 - 6496498,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3042&sid=2F3C103293202055249AC7C20130783A,uhealthmfg@streamyx.com,ULTRA HEALTH SDN BHD,10 LENGKOK TELUK KUMBAR 1 BAYAN LEPAS 11910 PULAU PINANG
'2017-08-04,,03 - 41424444,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34499&sid=6762E0B65293D70E84D78C27572595A6,biodex87@gmail.com,B-DEX BEAUTY CENTRE SDN BHD,"31, 31-1, 31-2, WISMA MURNI JALAN RAMPAI NIAGA 5, RAMPAI BUSINESS PARK TMN SERI RAMPAI, SETAPAK 53300 KUALA LUMPUR"
'2017-08-04,,03 - 55133302,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=53558&sid=99F8AF7187BB38902F323CD45BA86F64,mohabib.marketing@yahoo.com,MOHABIB MARKETING,A-4-10 SRI ALAM CONDO KESAAS JALAN 13/1 SHAH ALAM 40100 SELANGOR
'2017-08-04,,04 - 3989099,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=48768&sid=E2DFB0B81C0DEC515B8627699E43A51E,katpersonalcare.mfg@gmail.com,KAT PERSONAL CARE MANUFACTURER SDN BHD,"8, LORONG INANG 1 TAMAN BUNGA RAYA, JALAN BARU SEBERANG PERAI TENGAH 13700 PULAU PINANG"
'2017-08-04,,03 - 51921884,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15579&sid=754C4DF31ECA224D17639A6B295DF0CF,blan@bgo.com.my,BIO-VIGOR SDN BHD,"5, JALAN PENDAMAR 27/90 SECTION 27 SHAH ALAM 40400 SELANGOR"
'2017-08-04,,03 - 78802301,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43671&sid=FD9D5D91C2210B7D74B819572C4FB645,kenz@cinemamakeup2u.com,CINEMA MAKEUP MARKETING SDN BHD,"51-53B, 2ND FLOOR, JALAN SS 25/2 TAMAN BUKIT EMAS PETALING JAYA 47301 SELANGOR"
'2017-08-04,,012 - 2222541,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7787&sid=19D329602E3CFE8A1F83A5F8C031F165,nouvellesvisages@gmail.com,NOUVELLE BEAUTY CENTRE SDN BHD,"59-1 LORONG HAJI HUSSIN 1, OFF JALAN RAJA BOT KG BARU 50300 KUALA LUMPUR"
'2017-08-04,,07 - 3571699,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42272&sid=4A2A374A37FCC3F1C415BE284E1E9E49,doris.estique@gmail.com,ALLYSIS SDN BHD,"75, JALAN ROSMERAH 2/16 TAMAN JOHOR JAYA  81100 JOHOR"
'2017-08-04,,012 - 7891221,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37567&sid=B7ECEBDD429A0926D38CC6AE794B1B6D,binajaya@gmail.com,BIRDS NEST FOREST,"11A, JALAN PERDANA 23 TAMAN PERDANA BATU PAHAT 83000 JOHOR"
'2017-08-04,,04 - 5305008,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14785&sid=887EFDACE7C11A1AD8F987380C088C1B,consult@franevyns.com,FRANEVYNS BEAUTE (M) SDN BHD,"8-8A, LORONG PERDA SELATAN 1 BANDAR PERDA BKT MERTAJAM 14000 PULAU PINANG"
'2017-08-04,,06 - 3178003,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8898&sid=6E6522C9161E2BDA780D56770348A873,saanengm@hotmail.com,SAANEN GOATS MILKS INDUSTRIES SDN BHD,"39, JALAN MJ 52, TAMAN MERDEKA JAYA BATU BERENDAM  75350 MELAKA"
'2017-08-04,,082 - 456386,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42972&sid=A3606662F90333203129DEFE59431806,kelvincmchai@yahoo.com,SOUTH WIND SYNERGY SDN BHD,89 KEMPAS HEIGHTS SARAWAK 93350 SARAWAK
'2017-08-04,,03 - 42700107,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43062&sid=6E3F232D282F1E5D4437F9E19DDD3306,zaitun@ctawellness.com,GOLDEN NUTRACEUTICALS SDN BHD,"6-1, JALAN EXCELLA 2 TAMAN AMPANG HILIR  55100 KUALA LUMPUR"
'2017-08-04,,04 - 5682008,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43064&sid=DF18D99388F79B6A499EB3969961D887,cosmeteq@streamyx.com,COSMETEQ SKINCARE VENTURES SDN BHD,"2008, KAW PERIND RINGAN ASAS JAYA SIMPANG AMPAT  14100 PULAU PINANG"
'2017-08-04,,05 - 5292020,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43162&sid=1453798401AA967E2A8D2EA39A519A00,wiki@tstinfo.com,BIOLINA CORPORATION SDN BHD,"30 & 32, JALAN PERINDUSTRIAN SILIBIN 1 KAW PERINDUSTRIAN RINGAN SILIBIN IPOH 30100 PERAK"
'2017-08-04,,03 - 90769233,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37306&sid=FB0BA051B26ABC092E07EBD33443A346,tiong@yakin-biolab.com,YAKIN BIOLAB SDN BHD,"46, JALAN MASJAYA 2 KAWASAN PERUSAHAAN MASJAYA MILE 9, HULU LANGAT 43200 SELANGOR"
'2017-08-04,,03 - 22734912,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37409&sid=D507BEECD38AD72D2ED1E58C62E3DC03,prof.gonatural@gmail.com,GO NATURAL ORGANIC PRODUCTS,"4, JALAN BERHALA BRICKFIELDS  50470 KUALA LUMPUR"
'2017-08-04,,03 - 79574688,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11856&sid=AB0AFA9862461B4389072C13EE35AE9C,jason@ja.com.my,JA BEAUTY SDN BHD,"#1.02, LEVEL 1, WISMA ACADEMY LOT 4A, JALAN 19/1 PETALING JAYA 46300 SELANGOR"
'2017-08-04,,04 - 5072057,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10576&sid=70253FBB4BE02517277EE0687F189896,tlheah@biosis.com.my,BIOSIS COSMECEUTICALS SDN BHD,"PLOT 22, LORONG PERUSAHAAN MAJU 2 PRAI INDSUTRIAL ESTATE, PHASE 4 PRAI 13600 PULAU PINANG"
'2017-08-04,,07 - 3533639,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=40400&sid=51F4A0658567683EC6117E6A15720332,magixpress@beautyexpress.com.my,BEAUTY EXPRESS SKIN TREATMENT & SLIMMING SDN BHD,77&77-01 JALAN ROSEMAH 3/1 TAMAN JOHOR JAYA JOHOR BAHRU 81100 JOHOR
'2017-08-04,,03 - 33931978,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8066&sid=CD286D0F62292B42EA26BC491FD451DE,ppharm@pahangpharmacy.com.my,PAHANG PHARMACY SDN BHD,"LOT 5979, JALAN TERATAI 5 1/2 MILE, OFF JALAN MERU KLANG 41050 SELANGOR"
'2017-08-04,,03 - 91716939,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41821&sid=E7D79E0C81A64C9E4B6FF051E78E86D1,swchoyyen@hotmail.com,FREE LIFE BIOTECH SDN BHD,"4, JLN 5/118C DESA TUN RAZAK  56000 KUALA LUMPUR"
'2017-08-04,,09 - 2961734,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=30755&sid=810B6F206E08F2A9C54827234A52F6F1,syahays@yahoo.com,DYNAMIC PHARMASHOPPE & HEALTHCARE SDN BHD,"13, GROUND FLOOR JALAN SUDIRMAN TEMERLOH 28000 PAHANG"
'2017-08-04,,07 - 5311923,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34941&sid=D1B807DEF6ACA262ABDAF9FD830DBCB3,cytang@pc.jaring.my,JUST BIRDNEST SDN BHD,"11, LENGKOK NIP 1/1 TAMAN INDUSTRI NUSAJAYA 1 NUSAJAYA 80800 JOHOR"
'2017-08-04,,09 - 7412200,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=31327&sid=66C38975F620085CD5285525C63B9760,ceohlm@yahoo.com,HLM NETWORK CORPORATION SDN BHD,"LOT PT 201-1, TAMAN MAJU JALAN SULTAN YAHYA PETRA KOTA BHARU 15200 KELANTAN"
'2017-08-04,,03 - 62039262,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9477&sid=DA04331A6CD8943B64F53E6573C0C05B,info@diabegard.com,MAGNA MISSION SDN BHD,"14-3, JALAN 25/70A DESA SRI HARTAMAS  50480 KUALA LUMPUR"
'2017-08-04,,013 - 2200834,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36438&sid=C09F7C97709DB0E9A23056DB9A6BA5D2,dna_thb@live.com.my,DNA THERAPHY HEALTH AND BEAUTY,"2, JALAN 3/11 SERDANG JAYA SERI KEMBANGAN 43300 SELANGOR"
'2017-08-04,,03 - 40232440,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=38393&sid=71295BA3BAC4083621A60B6587A7D82F,duniaherbs@yahoo.com,DUNIA HERBS SALES AND MARKETING SDN BHD,4 4-1 JALAN 5A/6 JALAN SETAPAK INDAH TAMAN SETAPAK INDAH 53300 KUALA LUMPUR
'2017-08-04,,03 - 77281361,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35341&sid=7D8275E7AB6177EF5BF93FF201C42E1C,enquiry@mofaz.com,ASIAMAL-MART SDN BHD,"2007, WISMA MOFAZ JALAN DAMANSARA  60000 KUALA LUMPUR"
'2017-08-04,,06 - 3571703,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=38449&sid=25688544168C41D94AC8A90C4B3B10D3,perhani_salam@yahoo.com.my,SIGNATURE WHEELS SDN BHD,"26, JALAN T/P 12 TAMAN TERENDAK PERMAI SG. UDANG 76300 MELAKA"
'2017-08-04,,03 - 26987388,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7692&sid=9B16B1EA9DE0FE66D2B98EE2808DCDE7,kasihanana@yahoo.com,NORZ BEAUTY HOUSE SDN BHD,"13, MEZZANINE FLOOR JALAN MEDAN TUANKU  50030 KUALA LUMPUR"
'2017-08-04,,03 - 78850478,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=38444&sid=086805549053C0A51CFDA5EBE24AF5C6,larasmarketing@gmail.com,LARAS INTERNATIONAL MARKETING,"LOT 8, JALAN PJU 3/39 SUNWAY DAMANSARA TECHNOLOGY PARK  47810 SELANGOR"
'2017-08-04,,03 - 78422458,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7885&sid=198C3952501E0ACCD0A6B2E9541D1CDF,fafvis@tm.net.my,VICTUS SEMULAJADI (M) SDN. BHD.,LOT 3726-0 JLN TEMBUSU KMPG MELAYU SUBANG SHAH ALAM 40150 SELANGOR
'2017-08-04,,03 - 33410713,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10745&sid=A1DED3F3A1A35EFB56C82BECC0B5BA22,pharma@hai-o.com.my,SG GLOBAL BIOTECH SDN BHD,"WISMA HAI-O, LOT 11995 2TH MILE, JALAN KAPAR KLANG 41400 SELANGOR"
'2017-08-04,,03 - 92861100,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5977&sid=10AEF77CC388487C5702BA30D9CC83CF,lee@kudamas.com.my,KUDAMAS TRADING CORPORATION SDN BHD,"29, LORONG 6B/91 TAMAN SHAMELIN PERKASA CHERAS 56100 KUALA LUMPUR"
'2017-08-04,,04 - 5780122,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=32351&sid=E90F95E00BFC046A2A593DC7A7411EE5,az_beautyskin@yahoo.com,AOS REVOLUTION MARKETING SDN BHD,"23, TINGKAT BAWAH LORONG BERTAM INDAH 4/9 TAMAN BERTAM INDAH KEPALA BATAS 13200 PULAU PINANG"
'2017-08-04,,04 - 4420905,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9926&sid=A1591EC212FFAA61B69F569F83007371,misb39d@streamyx.com,MAJOR INTEREST SDN BHD,"D39, JALAN 2B-1 KAW PERINDUSTRIAN SUNGAI LALANG SUNGAI PETANI 08000 KEDAH"
'2017-08-04,,03 - 56360449,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14718&sid=8507F1A007922E19DC81E0711CCCA949,pinsee@gmail.com,DIONIS HEALTH & BEAUTY SDN BHD,"9, JALAN SS18/1B SUBANG JAYA  47500 SELANGOR"
'2017-08-04,,03 - 79873151,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6717&sid=BA09008981DA544AD5F50E142582F5D9,cdegree@po.jaring.my,CHANNEL DEGREE SDN BHD,"22, JALAN 1/109E DESAA BUSINESS PARK TAMAN DESA OFF OLD KLANG ROAD 58100 KUALA LUMPUR"
'2017-08-04,,016 - 7133317,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7388&sid=357C958CFAF2E9895FF4341D70564E30,ntctrue@yahoo.com,SANOTECH MARKETING SDN BHD,"71, JALAN INDAH 9/3 TAMAN BKT INDAH NUSAJAYA, JOHOR BAHRU 81200 JOHOR"
'2017-08-04,,03 - 56332199,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7422&sid=A5A2C47D139D97F02EFF3CC26683283D,sagechoice@gmail.com,SAGE CHOICE HOLDINGS SDN BHD,"27, JALAN USJ 1/2D SUBANG JAYA  47500 SELANGOR"
'2017-08-04,,07 - 2384313,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35475&sid=08B2E8E9E2C3BF659C90204C0835B03B,norhayati.phyto@gmail.com,PHYTOSHOPPE SDN BHD,"25, LEVEL 02, BLOCK 7 DANGA WALK STREET MALL, JALAN SKUDAI JOHOR BAHRU 80200 JOHOR"
'2017-08-04,,04 - 6434462,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5676&sid=69165F2C9080C6DE4A8C2F390DA9A0FC,mpi1998@yahoo.com,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN BHD,"PLOT 14, LEBUHRAYA KG JAWA BAYAN LEPAS  11900 PULAU PINANG"
'2017-08-04,,03 - 31413181,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11637&sid=E1F6ACC6B431CA3F6854C37459C10C73,mail@nova.com.my,NOVA LABORATORIES SDN BHD,"LOT 708, NOVA AVENUE 4TH MILE, SUNGAI PELEK SEPANG 43950 SELANGOR"
'2017-08-04,,03 - 56372139,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14968&sid=BF949BE3761A35BE62137A5B662F0DC5,info@jothi-impex.com,JOTHI IMPEX SDN BHD,"51, SS 15/4E SUBANG JAYA  47500 SELANGOR"
'2017-08-04,,03 - 22812522,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14324&sid=88D4BD2EAA61E42AFDEB46411E973C8E,johnlim@beautyimpress.com,INFONET MARKETING SDN BHD,"51-2, THE BOULEVARD MID VALLEY CITY LINGKARAN SYED PUTRA 59200 KUALA LUMPUR"
'2017-08-04,,03 - 56379896,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11978&sid=A99451712DDECDCEFA12217269661147,nutri_home@yahoo.com.sg,NUTRI-HOME PHARMACEUTICAL INDUSTRIES SDN BHD,"12 & 14, JALAN TS 6/2 TAMAN INDUSTRI SUBANG SUBANG JAYA 47510 SELANGOR"
'2017-08-04,,03 - 78031277,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15625&sid=8D223930388ABCEF76533EB8BD2C1F41,enquiry@bsdmarketing.com,BSD MARKETING (M) SDN BHD,"28-1 & 2, JALAN PJU 1/3D SUNWAYMAS COMMERCIAL CENTRE PETALING JAYA 47301 SELANGOR"
'2017-08-04,,03 - 51248118,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6393&sid=A9BDB9779E7B449CF12115BC2EE62B7D,musa@oftchem.com,OFT CHEMICAL SDN BHD,"2, JALAN TAMBUR 33/19 SHAH ALAM TECHNOLOGY PARK, SECTION 33 SHAH ALAM 40400 SELANGOR"
'2017-08-04,,03 - 31975600,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36976&sid=2E945661ED4ADE947AFB97B73C1F2668,ganofarm@hotmail.com,GANOFARM SDN BHD,"LOT 700, JALAN LAUT MELAKA MEMBIRU TAMAN PELANGI TANJUNG SEPAT 42800 SELANGOR"
'2017-08-04,,06 - 3363377,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10911&sid=9CCA9CC41FD3C12404718AD18E519895,admin@lonnix.com.my,LONNIX (M) SDN BHD,"NO 10, JALAN TTC 26 TAMAN TEKNOLOGI CHENG  75250 MELAKA"
'2017-08-04,,03 - 42910575,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35917&sid=9DF2A42779DD83F402DFFBECDCA4C0F1,clearopticalsdnbhd@gmail.com,CLEAR OPTICAL SDN BHD,"15-2, MEDAN BKT INDAH 4 PUSAT BANDAR BKT INDAH TAMAN BKT INDAH, AMPANG 68000 SELANGOR"
'2017-08-04,,03 - 90585312,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13041&sid=F497328CDA95580DEFA427ADC2705302,sales@pharmsaintifik.com,PHARM SAINTIFIK SDN BHD,"LOT 135 & 139 KOMPLEKS PERNIAGAAN P.O. BOX 7042, SUNGAI BESI 57700 KUALA LUMPUR"
'2017-08-04,,604 - 3979799,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12164&sid=EDE181AFFB6DE475696268BC1D8EF35F,symbioti@streamyx.com,SYMBIOTICA SPECIALITY INGREDIENTS SDN BHD,"3-9-B, NB PLAZA 3000, JALAN BARU PERAI 13700 PULAU PINANG"
'2017-08-04,,03 - 33230619,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35922&sid=53CB8690DE3C99FFAA0A9274C9B34BD0,tsmktg@streamyx.com,JOY HEALTH MARKETING,"45A, JALAN KIARA 7/KS 6 BANDAR BOTANIC KLANG 41200 SELANGOR"
'2017-08-04,,03 - 62032318,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15040&sid=B1298D50E5E2810B8CAC708EE6A306DC,sales@radiant2life.com,RADIANTCORE SDN BHD,"H-2-1, BLOCK H, PLAZA DAMAS 60, JALAN SRI HARTAMAS 1 SRI HARTAMAS 50480 KUALA LUMPUR"
'2017-08-04,,04 - 7320233,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15867&sid=C5C154ED8374D52D26706FBF006D7761,sales@jtorganic.com,JIN TEIK ORGANIC HEALTH FOOD SDN BHD,"108A, KOMPLEK ALOR STAR LEBUHRAYA DARUL AMAN ALOR STAR 05100 KEDAH"
'2017-08-04,,03 - 78045733,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10093&sid=3634A789009AE8C8CDBCD60C30CB650B,info@cellact-swiss.com,STRATA PRO SDN BHD,"51A, 1ST FLOOR, JALAN SS 24/8 TAMAN MEGAH PETALING JAYA 47301 SELANGOR"
'2017-08-04,,03 - 79877611,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7844&sid=A41576DF8607331AC5B22FAF57887381,info@chungchemicals.com,CHUNG YUAN CHEMICAL INDUSTRIES SDN BHD,"A-42-3, SRI DESA ENTREPRENEUR'S PARK JALAN 1/116B, OFF JALAN KUCHAI LAMA  58200 KUALA LUMPUR"
'2017-08-04,,06 - 9727668,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7791&sid=074568F3A5B8CBBB3854C50DDDF10BFF,dkjess_miau@yahoo.co.uk,MAYTECK LIFE INDUSTRIES SDN BHD,"PTD 11682 KAW PERINDUSTRIAN GRISEK GRISEK, MUAR 84000 JOHOR"
'2017-08-04,,05 - 2439868,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8682&sid=EF1B2BDB2D84DF8E595FD6FC86694135,breanadu@yahoo.com,BIORESIS SDN BHD,"1A, JALAN GREENTOWN 4 GREENTOWN NOVA IPOH 30450 PERAK"
'2017-08-04,,03 - 51922727,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=38451&sid=8623E0A97BEAE517877D8B03649F6DA2,dsdacorp@gmail.com,DSDA CORPORATION SDN BHD,"26-2, 2ND FLOOR, JLN PUTRA MAHKOTA 7/8E PUTRA POINT BUSINESS CENTRE, PUTRA HEIGHTS SUBANG JAYA 47650 SELANGOR"
'2017-08-04,,03 - 78809860,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9991&sid=35CF4D57C293AFF29DABB05EAAE95240,sdhealthproducts@gmail.com,SD HEALTH PRODUCTS SDN BHD,"11A - 15, JALAN PJU 3/48 PJU 3, SUNWAY DAMANSARA PETALING JAYA 47810 SELANGOR"
'2017-08-04,,03 - 62767016,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36245&sid=BF1129520C6B3C75DC2D489667143FAB,info@omegahealthproduct.com,ZHONGHUA NATUROPATHY,2.32 DESA COMPLEX JALAN KEPONG  52100 KUALA LUMPUR
'2017-08-04,,019 - 8958498,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37586&sid=3B8129C0C95BE9E6144DA0CAB7767614,azahrul@streamyx.com,KELAPATEK SDN BHD,"KM 8.5, JALAN SIKUATI P.O. BOX 208 KUDAT 89059 SABAH"
'2017-08-04,,03 - 21628740,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36043&sid=7D05D0B19E133936CE53170AE6370DE3,irfan@herbalwise.com.my,HERBALWISE HOLDINGS (M) SDN BHD,"9BCD, 9TH FLOOR WISMA CENTRAL JALAN AMPANG 50450 KUALA LUMPUR"
'2017-08-04,,07 - 2271959,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12025&sid=C7D277FA230B9B92480EEF99D19CF5FD,dodiamazing@yahoo.com,DE BIO TECH WELLNESS AND BEAUTY,"46, SRI INTAN JALAN PAHLAWAN BUKIT SAUJANA 80100 JOHOR"
'2017-08-04,,012 - 2789811,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14692&sid=C0E0D685186C15882331F037A36BABD1,nutritech_resources@yahoo.com,NUTRITECH RESOURCES,"26, JALAN KUBAH U8/52 BKT JELUTONG SHAH ALAM 40150 SELANGOR"
'2017-08-04,,03 - 2702105,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35487&sid=6B68DD974C2B837A75B34DCE9AB85FD5,riza_rodzi@yahoo.com,SHARMILA SDN BHD,"51, 2ND FLOOR JALAN SULAIMAN 3 TAMAN AMPANG PUTRA SULAIMAN AMPANG 68000 SELANGOR"
'2017-08-04,,03 - 78439236,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35369&sid=0E61066B90A22A4C75B3D01839725351,btyworldwide@yahoo.com,BTY WORLDWIDE SDN BHD,"3, JALAN BULAN U5/172 BANDAR PINGGIRAN SUBANG SHAH ALAM 40150 SELANGOR"
'2017-08-04,,03 - 90596666,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=39245&sid=B6337EB6DE74A17BF2CEFA90AF58CA92,103a@intenseplus.com,INTENSEPLUS SDN BHD,"18, JALAN 30B/146 DESA TASIK, SG BESI  57000 KUALA LUMPUR"
'2017-08-04,,04 - 3230028,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14696&sid=005120819D526DDD7F020ECB175E5B4B,way_in@streamyx.com,WAY IN MANUFACTURING (M) SDN BHD,"11A, LORONG CENGAL 8 TAMAN INDUSTRI CENGAL BUTTERWORTH 13400 PULAU PINANG"
'2017-08-04,,012 - 3837275,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=39012&sid=45815F424541D56AC43333300949183A,fnesynergy@gmail.com,FNE SYNERGY SDN BHD,SUITE 3-16 IOI BOULEVARD JALAN KENARI 6 BANDAR PUCHONG JAYA PUCHONG 47100 SELANGOR
'2017-08-04,,03 - 80763388,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=39281&sid=000B29328ECB6B3E0B79990632A6897E,kpwong@masterschoice.com.my,WCH ENTERPRISE SDN BHD,"1& 2, JALAN TPK 2/6   47100 SELANGOR"
'2017-08-04,,07 - 8619889,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14666&sid=345BC3936B16D7E06EC4A4404CC6782B,chen@phhp.com.my,PHHP MARKETING (M) SDN BHD,"46-56, JALAN RAWA 2 TAMAN DESA CEMERLANG ULU TIRAM 81800 JOHOR"
'2017-08-04,,03 - 62030359,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34361&sid=C68F11171230AFF8EC5312A6F3F4F851,victor.chen@dochen.net,ELEVENTH HOUR SDN BHD,"L-6-5, NO. 2, JALAN SOLARIS SOLARIS, MONT' KIARA  50480 KUALA LUMPUR"
'2017-08-04,,03 - 77297372,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14945&sid=48C13FBDF46858D178FCE442EF008847,amy@healthyway.com.my,HEALTHY WAY (MALAYSIA) SDN BHD,"70, JALAN SS22/25 DAMANSARA JAYA PETALING JAYA 47400 SELANGOR"
'2017-08-04,,03 - 79652888,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37761&sid=933896A070F69FE5D111D572294587B7,aminah.shukor@holistaco.com,TOTAL HEALTH CONCEPT SDN BHD,"1201, 12TH FLOOR, AMCORP TRADE CENTRE, PJ TOWER 18, PERSIARAN BARAT, OFF JALAN TIMUR PETALING JAYA 46050 SELANGOR"
