FAILMSG,HREF,EMAIL,CONAME,DATE_SCRAPED,BIZADD,TEL 
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35854&sid=FC0D21A224B9BD792D76B2F340B5A243,mindo@mindo-trade.com,MINDO-TRADE SDN BHD,'2017-08-02,"8, JALAN SERINDIT 2 BANDAR PUCHONG JAYA PUCHONG 57100 SELANGOR",03 - 58852630
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14476&sid=1A45AE4F614A54AE19A4E5837609EFDE,info@transtd.com,TRANS STANDARD INTERNATIONAL SDN BHD,'2017-08-02,"27 & 29, JALAN PANDAN MEWAH 3/2 HATA INDUSTRIAL PARK TAMAN PANDAN MEWAH, AMPANG 68000 SELANGOR",03 - 42942810
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9809&sid=A93768A4E529C42E2D7829F7D1153FE6,rene@epsolmachinery.com,EPSOL MACHINERY SDN BHD,'2017-08-02,"PLOT 118, JALAN PERUSAHAAN BKT TENGAH INDUSTRIAL PARK BKT MERTAJAM 14000 PULAU PINANG",04 - 5022752
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7563&sid=842832823FFCADE98B4AFA2756994BBC,tas@triumphal.biz,TRIUMPHAL ASSOCIATES BHD,'2017-08-02,"24, PERSIARAN INDUSTRI BANDAR SRI DAMANSARA  52200 KUALA LUMPUR",03 - 62873888
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6467&sid=FFC1CB1FF30E695AC93317ADD6559940,techcsb@streamyx.com,TECHNICAL RESOURCES SDN BHD,'2017-08-02,"4A, BLOCK C, PRIME SUBANG LIGHT INDUSTRI JALAN SUBANG 3 SUBANG JAYA 47610 SELANGOR",03 - 56346728
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12946&sid=4731A132FB580F255FEEDFDC36E2D9B8,manager@np.com.my,XIN NAM HIN ENTERPRISE SDN BHD,'2017-08-02,"1, JALAN EMAS JAYA 1 MEDAN EMAS JAYA AYER TAWAR 32400 PERAK",05 - 6726797
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36807&sid=D85F8181837416B03FBE3E0C929FCF43,qsonjb1@gmail.com,QSON INDUSTRIES (M) SDN BHD,'2017-08-02,"4, JALAN SRI PLENTONG 10 TAMAN PERINDUSTRIAN SRI PLENTONG MASAI 81750 JOHOR",012 - 7377832
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10097&sid=B7BEC83FB43A82DA82CA3D5E29E745E1,coilmaster@coilmaster.net,COIL MASTER SDN. BHD,'2017-08-02,"26, JALAN 5/3 KAW PERINDUSTRIAN SELESA JAYA SERI KEMBANGAN 43300 SELANGOR",03 - 89622522
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10609&sid=3A8B1DC4153C00D11A39CF6A798C3AE9,info@eonmetall.com,EONMETALL GROUP BERHAD,'2017-08-02,"LOT 1258, MK 12, JALAN SERULING KAW PERUSAHAAN VALDOR SG BAKAP 14200 PULAU PINANG",04 - 5828323
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9078&sid=E340E8A640E14D4FB510064507DF5571,sales@engravtech.com,ENGRAVTECH SYSTEM SDN BHD,'2017-08-02,"57, JALAN JEJAKA 7 TAMAN MALURI CHERAS 55100 KUALA LUMPUR",03 - 92855287
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13521&sid=A12E748D2B0D92DC257C6854BE97E5B0,dcmt2020@yahoo.com,DCM TOOLING SDN BHD,'2017-08-02,"52, JALAN SERUNAI 16, KAW 3 TAMAN KLANG JAYA INDUSTRIAL PARK KLANG 41200 SELANGOR",03 - 33232364
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36826&sid=531B46B1781B7DC04C95BA0FD20B1698,xti.ventures@gmail.com,XTI VENTURES SDN BHD,'2017-08-02,"K5-G,EXCELLA BUSINESS PARK JALAN AMPANG HILIR TAMAN AMPANG PUTRA 55100 KUALA LUMPUR",03 - 42707802
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10977&sid=E2902586B84942FA7F0D6D7D5E6DD945,marketing@hfgroup.com.my,H.F. KEJENTERAAN SDN BHD,'2017-08-02,"49 (PLO 3), JALAN FIRMA 2/1 KAW PERINDUSTRIAN TEBRAU JOHOR BAHRU 81100 JOHOR",07 - 3541852
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10807&sid=619B5CE9FF912973BB07246F1E1FC5F9,tan@use2u.com,USE ELECTRONICS (M) SDN BHD,'2017-08-02,"54, JALAN INDUSTRIES PBP 3 TAMAN PERINDUSTRIAN PUSAT BANDAR PUCHONG PUCHONG 47100 SELANGOR",03 - 58829381
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12058&sid=1A962AC410462418179AFFF24AED8D0C,jdps@jdgroup.com.my,JD GROUP SDN BHD,'2017-08-02,"1, JALAN LADA HITAM SATU 16/12A SHAH ALAM  40200 SELANGOR",03 - 55191000
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9919&sid=0A4D991579BAB7128A5877244B40E44C,chuake@isns.com.my,ISNS HOLDINGS SDN BHD,'2017-08-02,"PLOT 66, LINTANG BAYAN LEPAS 6 BAYAN LEPAS INDUSTRIAL ESTATE BAYAN LEPAS 11900 PULAU PINANG",04 - 6443839
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14992&sid=884BD533743757D0A76E4B354973D137,zenia@top.net.my,ASIA GOURMET SDN BHD,'2017-08-02,"11, JALAN PERISA 2, TAMAN GEMBIRA, OFF JALAN KUCHAI LAMA  58200 KUALA LUMPUR",03 - 79820788
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15605&sid=F9D34B2B2215CCF88E959703942E9D13,mshk.eng@gmail.com,MSHK ENGINEERING SDN BHD,'2017-08-02,"PT 14418, JALAN JOHAN 2/6 ESTATE PERINDUSTRIAN PENGKALAN 2 PUSING 31550 PERAK",05 - 3662688
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12042&sid=5EE9F0FF4970D9CF4841F8717D8F17D9,ong@hexagonchoice.com,HEXAGON CHOICE SDN BHD,'2017-08-02,JALAN WAWASAN 3/8 PUSAT BANDAR PUCHONG PUCHONG 47160 SELANGOR,03 - 80682189
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14450&sid=468C46EF1A7F36B21C6E3F3575ECA3FC,sales@thsglobal.com,THS HARDWARE SDN BHD,'2017-08-02,107 JALAN BAKARIAH MUAR  84000 JOHOR,06 - 95101898
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11452&sid=19E23693F5A2EC11D967E5E229F5344A,chan@tymixer.com.my,TONG YEONG SDN BHD,'2017-08-02,113-B HALA PERUSAHAAN MENGLEMBU 13 MENGLEMBU IPOH 31450 PERAK,05 - 2826227
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37275&sid=5751177ADB4923A7E7ABD8EB57446EA5,support@excellift.com,EXCELLIFT SDN BHD,'2017-08-02,"288, JALAN PULAU CAREY TELOK PANGLIMA GARANG KUALA LANGAT 42500 SELANGOR",03 - 31222888
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37613&sid=2309FE24C4E1EE9959F96C866AEBEA49,kylee@om-motion.com,OM MOTION & CONTROL SDN BHD,'2017-08-02,"15, 15A & 15B, JALAN SASA 6 TAMAN GAYA, ULU TIRAM  81800 JOHOR",07 - 8631851
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37442&sid=9DD65458F9015E40133E719E852680C4,jefferychong21@yahoo.com,S.E.N. TECH (MALAYSIA) SDN BHD,'2017-08-02,"46A, GROUND FLOOR, LEBUH ENGGANG OFF JLN MERU, KLANG  41050 SELANGOR",03 - 33448113
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10816&sid=FD628379933CFB18A07802523EE47617,refec@streamyx.com,REFEC EXTRUSIONS SDN BHD,'2017-08-02,"12, JALAN HELANG BUKIT KAW PERINDUSTRIAN KEPONG BARU  52100 KUALA LUMPUR",03 - 62779867
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35548&sid=4BAD91C70B520708C4E6774FCE8036F0,mmetalsb@streamyx.com,METAL & METAL (M) SDN BHD,'2017-08-02,"33, JALAN SC 5/D PUSAT PERINDUSTRIAN SG CHUA KAJANG 43000 SELANGOR",03 - 87372468
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14657&sid=424D1BB773D4073AB6F0A8B98FEF1B30,info@eonmetall.com,EONMETALL TECHNOLOGY SDN BHD,'2017-08-02,"LOT 1258, MK12, JALAN SERULING KAW PERUSAHAAN VALDOR SG BAKAP 14200 PULAU PINANG",04 - 5828323
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13241&sid=46E2998DEF573A2DBD871E93D58713E0,sse@sse.com.my,SUN SYSTEM ENGINEERING SDN BHD,'2017-08-02,"LOT 526, JALAN RANTAU PANJANG TELOK PANGLIMA GARANG KUALA LANGAT 42500 SELANGOR",03 - 31222455
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13341&sid=57DC7B8AD689BCBF1B99F053FD1E4747,info@asiabiofueltech.com,ASIA BIOFUELTECH SDN BHD,'2017-08-02,"SIRIM INCUBATOR SATELITE LOT 10-20, JALAN BEREMBAN15/12 SHAH ALAM 40000 SELANGOR",03 - 55152231
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12107&sid=B4BA527DFB8261C611232EDED69C2F03,info@seracasia.com,SERAC ASIA SDN BHD,'2017-08-02,"21, JALAN PENDIDIK U1/31 HICOM GLENMARIE INDUSTRIAL PARK SHAH ALAM 40150 SELANGOR",03 - 55693700
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10882&sid=3C77F7B7405D1C918D9F61FA0883A074,mres36@streamyx.com,MRES ENGINEERING SDN BHD,'2017-08-02,6 JALAN ANGGERIK MOKARA 31/50 KOTA KEMUNING SECTION 31 SHAH ALAM 40460 SELANGOR,03 - 51248005
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13710&sid=5734843CC312523731B54ACCA7394583,cat@kinetronasia.com,KINETRON ASIA SDN BHD,'2017-08-02,"17, JALAN GEMILANG 1 TAMAN PERINDUSTRIAN CEMERLANG ULU TIRAM 81800 JOHOR",07 - 8619333
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=31681&sid=A03ABA19AEEEBA8637887FD2AE7570E4,casystem@streamyx.com,CAS SYSTEMS (M) SDN BHD,'2017-08-02,"69, JALAN 30A/119 TAMAN TAYNTON VIEW CHERAS 56000 KUALA LUMPUR",03 - 91327788
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14699&sid=4E5E0209675F5FC25C0441013AEB0445,chuawoo@pd.jaring.my,YAH CHEOW MACHINERY TRADING SDN BHD,'2017-08-02,"LOT 108, SENAWANG INDUSTRIES ESTATE SEREMBAN  70450 NEGERI SEMBILAN",06 - 6773401
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37357&sid=313FE189BEA7F3BF71C0A8E75C46C0E1,catraco@streamyx.com,CARTRACO HOLDINGS SDN BHD,'2017-08-02,AL-28A KG BARU SG BULOH SG BULOH 47000 SELANGOR,03 - 61564398
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11267&sid=3EE30817CAA18705B1172CC979BD65CA,smk@smktools.com.my,HARDMETAL KNIVES SDN BHD,'2017-08-02,"LOT 24,  JALAN 16/11 KAW PERINDUSTRIAN MIEL SHAH ALAM 40000 SELANGOR",03 - 55100735
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6188&sid=3805442DC3D6DCB2D9E91627DAF65F23,sam@eightynine.com.my,EIGHTY NINE MACHINERY TRADING SDN BHD,'2017-08-02,"LOT 5182, JALAN BALAKONG MILE 13TH, SERI KEMBANGAN  43300 SELANGOR",03 - 89617515
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14908&sid=E8DE3C22C800CA9AF5A532B2E2C4C92A,melissa@denson.com.my,DENSON SCM SDN BHD,'2017-08-02,454-1 JALAN PAHANG  53000 KUALA LUMPUR,03 - 40255585
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42271&sid=7FC8DAA6C54A42A4CD7159E4CD014BCA,sharon-goh@sumitec.com.my,SUMITEC SDN BHD,'2017-08-02,"39 & 39A, JALAN CANTIK 3 TAMAN PELANGI INDAH ULU TIRAM 81800 JOHOR",07 - 8631299
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5683&sid=19D6CA74BCB71AA691A0D98AB9A71E7F,translatent@gmail.com,TRANSLATENT TECHNOLOGIES SDN BHD,'2017-08-02,"63, JALAN BP5 BANDAR BKT PUCHONG  47100 SELANGOR",03 - 80609688
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=39249&sid=831A4D05AB71F01D62986D8D8425EBAD,pesb@polysage.com.my,POLYSAGE ENGINEERING SDN BHD,'2017-08-02,25 JALAN CENDERAI 27 KAW PERINDUSTRIAN KOTA PUTRI 81750 JOHOR,07 - 3888754
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4909&sid=0B67CD4878B1CF9B21AB42B444872175,sales@prometal.com.my,PROMETAL ENTERPRISE,'2017-08-02,"9, JALAN NAGASARI 36/1B DESA LATANIA SECTION 36 SHAH ALAM 40470 SELANGOR",012 - 2837755
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6646&sid=25ED24552238785B16B3D7F5CC16CA48,cremorne@cresb.com,CREMORNE SDN BHD,'2017-08-02,"15, JALAN 10/23E TAMAN DANAU KOTA SETAPAK 53300 KUALA LUMPUR",03 - 41433161
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5988&sid=C00ADCD592DE4E39AC8C0845C465AE12,coridasb@corida.com.my,CORIDA SDN BHD,'2017-08-02,"19, JALAN SERINDIT 2 BANDAR PUCHONG JAYA PUCHONG 47100 SELANGOR",03 - 58826882
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3510&sid=56AD33C533BABCCAEA79B007F903FD7D,georgeteh@htgrp.com.my,HUATRACO SCAFFOLD SYSTEM SDN BHD,'2017-08-02,"LOT 6088, JALAN HAJI ABDUL MANAN 5 1/2 MILES, JALAN MERU KLANG 41050 SELANGOR",03 - 33928788
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36456&sid=6C1F5AFD027D0976DD76E33A40CE6E31,jegan@auditmalaysia.com,WORLD AGRI TRADE (MALAYSIA) SDN BHD,'2017-08-02,"SUITE 1208, LEVEL 12 AMCORP TOWER AMCORP TRADE CENTRE, 18 PERSIARAN BARAT PETALING JAYA 46050 SELANGOR",603 - 79485303
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14060&sid=A73050ADA474286551F2AD4E14DE6C3E,sales@zengyi.com.my,ZENGYI HOLDINGS SDN BHD,'2017-08-02,"18, JALAN INDUSTRI BERINGIN TAMAN PERINDUSTRIAN BERINGIN JURU, BKT MERTAJAM 14100 PULAU PINANG",04 - 5089905
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42470&sid=4F48B97AA0478490A77EF29A54A37BEB,prism@prismprecision.com,PRISM AUTOMATION TECHNOLOGY SDN BHD,'2017-08-02,"33, JALAN PERUSAHAAN JELUTONG 3 JELUTONG  11600 PULAU PINANG",04 - 2886888
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12341&sid=3372A5FD460EBD8C0C20DE27758154FC,info@murnibakery.com,MURNI BAKERY EQUIPMENTS SDN BHD,'2017-08-02,"35 & 37, JALAN MEGA B1 TAMAN INDUSTRI MEGA OFF BANDAR TEKNOLOGI KAJANG, SEMENYIH 43500 SELANGOR",03 - 87230945
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42660&sid=62D77F1A6D2B45EC7A0DE164AA5641A2,siongjoo@mam-agri.com,MENTAKAB AGRICULTURAL MACHINERY,'2017-08-02,"7 & 8, JALAN INDUSTRI 6 TAMAN PERINDUSTRIAN TEMERLOH MENTAKAB 28400 PAHANG",09 - 2701818
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34018&sid=E49BEA7174E4912F13FEEB29C8ADE434,Lsuven_88@yahoo.com,SYKT POWER ENGINEERING & DEVELOPMENT (TRENGGANU) SDN BHD,'2017-08-02,"B-648, JALAN JEDOK TANAH MERAH  17500 KELANTAN",09 - 9556695
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42802&sid=862221CE657C864A31B7FD5BBB1ED2DA,info@supremesoft.com.my,SUPREMESOFT (M) SDN BHD,'2017-08-02,"27, JALAN PUJ 1/17 PUNCAK JALIL  43300 SELANGOR",03 - 89449373
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11258&sid=C9B51014487C3B2144497BB69F8EC2FB,sales@growerunited.com,GROWER UNITED SDN BHD,'2017-08-02,"20, JALAN BAWAL KIMSAR GARDEN PRAI 13700 PULAU PINANG",04 - 3907488
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15964&sid=4B659B397B059686962567B74F8191D0,areng@streamyx.com,A R GLOBAL ENGINEERING SDN BHD,'2017-08-02,"5-1, JALAN PJU 7/16A MUTIARA DAMANSARA PETALING JAYA 47800 SELANGOR",03 - 77223970
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12090&sid=16B9ECE4D465F1767711C05FDB72A6B9,kairong.ng@tractron.com,TRACTRON INDUSTRIES SDN BHD,'2017-08-02,"LOT 11, JALAN PERUSAHAAN 4 BATU CAVES INDUSTRIAL AREA BATU CAVES 68100 SELANGOR",03 - 62531163
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43330&sid=EEEBCD56E5E4CF0C6E4E99F2FB26ED70,i_tech_packaging@yahoo.com.tw,I TECH MACHINERY SDN BHD,'2017-08-02,"50, JALAN PERMAS 9/12 BANDAR BARU PERMAS JAYA MASAI 81750 JOHOR",07 - 3883151
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43365&sid=C83C3FC8BBB7DE8EAD8E3A2C77A264EB,litat@streamyx.com,LITAT (BWORTH) MACHINERY HARDWARE SDN BHD,'2017-08-02,"33 & 34, TINGKAT LIMBUNGAN SATU CHAIN FERRY COM[PLEX BUTTERWORTH 12100 PULAU PINANG",04 - 3317541
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43259&sid=ED0BB1514FC3D567EA9DD5F3EAE8489A,cl_et@hotmail.com,CL ENGINEERING & TRADING,'2017-08-02,"6, JALAN SUNGAI RASAH 27A SG RASAH LIGHT INDUSTRIES AREA  41300 SELANGOR",03 - 33442828
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4191&sid=E4817032DDA006010ED1EAB42378D334,sphere@spherecorporation.com,SPEHERE CORPORATION SDN BHD,'2017-08-02,"LOT 1640, LEBUH RAJA LUMU KAW PERUSAHAAN PKNS PANDAMARAN IND. EST PORT KLANG 42009 SELANGOR",03 - 31687177
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43369&sid=322FC00B6E0F09C5752D2B73DEE89FC1,faizal@ophirholdings.com,OPHIR HOLDINGS BERHAD,'2017-08-02,"LOT 844, JALAN SUBANG 7 TAMAN PERINDUSTRIAN SUBANG SUBANG JAYA 47500 SELANGOR",03 - 80237227
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11287&sid=E4BEE24FD5A16EE355327B3212EC7050,psoprec@streamyx.com,ATASMI PRECISION MACHINIST SDN BHD,'2017-08-02,"5, JALAN 1/7 TAMAN INDUSTRI SELESA JAYA OFF JALAN BALAKONG, SERI KEMBANGAN 43300 SELANGOR",03 - 89614739
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34360&sid=7210C89BBD0B4164C1AE373667D33C4C,martin@frencken.com.my,FRENCKEN MECHATRONICS (M) SDN BHD,'2017-08-02,"LOT 3, JALAN P/1A BANGI INDUSTRIAL ESTATE BANDAR BARU BANGI 43650 SELANGOR",03 - 89110222
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15940&sid=F36A727EEB232C8CA5CF863797CE8518,david@woodgraf.com.my,WOODGRAF ENGINEERING SDN BHD,'2017-08-02,"2, JALAN 9 TAMAN PUTRA AMPANG 68000 SELANGOR",03 - 42963089
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36957&sid=B80675E3CB5CABDF0D61895962C27824,hitecheng@yahoo.com,HI TECH INDUSTRIAL ENGINEERING,'2017-08-02,"104, JALAN SEMANGAT 25/8 TAMAN SRI MUDA SHAH ALAM 40400 SELANGOR",03 - 51215634
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6115&sid=D2A7C6E0D60CD409E7006456B8BF5465,david@woodgraf.com.my,WOODGRAF INDUSTRIES SDN BHD,'2017-08-02,"2, JALAN 9, TAMAN PUTRA AMPANG  68000 SELANGOR",012 - 3785756
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13754&sid=185EF1E816EFEB9566DB5736289E3789,regine@saunaholm.com,SAUNA HOLM SDN BHD,'2017-08-02,"52, JALAN MEDAN PUTRA 3 MEDAN PUTRA BUSINESS CENTRE BANDAR MANJARALA, KEPONG 52200 KUALA LUMPUR",03 - 62731689
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14386&sid=B62922959528785C982F4D8B65530B13,tiosw@msee.com.my,INTECH PMSM SDN BHD,'2017-08-02,"2530, LORONG PERUSAHAAN 10 PRAI INDUSTRIAL ESTATE PRAI 13600 PULAU PINANG",04 - 3900875
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11875&sid=75B2D909AB69F86E57F49F0AA2B89636,alex@kimshing.com,KIM SHING  MACHINERY SDN BHD,'2017-08-02,"20, JALAN P2/18 SECTION 2, BANDAR TEKNOLOGI KAJANG SEMENYIH 43500 SELANGOR",03 - 87232869
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=31772&sid=DA5628C9F5CA4E790D2F894EE95D3B4C,marketing@ae.com.my,AE AUTOMOTION (M) SDN BHD,'2017-08-02,"10 & 12, JALAN MAS 6 TAMAN CHERAS MAS, 8TH MILE CHERAS 43200 SELANGOR",07 - 4556333
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15945&sid=652806D2AC6818BE77F21351266ACC99,cyndy@lestariwater.com,LESTARI WATER SERVICES (M) SDN BHD,'2017-08-02,"71, JALAN 5/10B SPRING CREST INDUSTRIAL PARK BATU CAVES 68100 SELANGOR",03 - 61886671
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=39907&sid=A6E7408077337FFF33FA4F551D92D44A,ongcc08@gmail.com,ADVANCED GEOMECHANICS SDN BHD,'2017-08-02,SUITE 2B-7-1 BLOCK 2B PLAZA SENTRAL JALAN STESEN SENTRAL 5 KL SENTRAL 50470 KUALA LUMPUR,03 - 22614023
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2225&sid=37CB6818DDF5DE23C65E6EE0F2097B31,info@gmt.com.my,GUMMI METALL TECHNIK (M) SDN.BHD,'2017-08-02,LOT 363 KUALA KANGSAR INDUSTRIAL ESTATE KUALA KANGSAR 33000 PERAK,05 - 7761742
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=40228&sid=8244AED13A7D79690C78DDD5F0140A98,autofast77@hotmail.com,AUTO FASTENER TRADING & MANUFACTURER SDN BHD,'2017-08-02,"LOT 372, MILE 11 JALAN BIDOR TELUK INTAN 36020 PERAK",05 - 6562236
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11670&sid=975B67A81A22B9056828456059770B75,admin@ssisb.com,SS INNOVATIONS SDN BHD,'2017-08-02,"15-3A, JALAN PJU 1/3D SUNWAYMAS COMMERCIAL CENTRE PETALING JAYA 47301 SELANGOR",03 - 78807818
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41119&sid=225C61F1BA3AF0C61E4486148F01F340,sidik@mariwealth.com,MARIWEALTH ENGINEERING & CONSULTANCY SDN BHD,'2017-08-02,"3, JALAN PERUSAHAAN 4 KAW PERINDUSTRIAN BERANANG KAJANG 43700 SELANGOR",03 - 87668870
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35881&sid=79D47B3472E35009C019DC566A876BFE,wolfpack@streamyx.com,WOLF PACKAGING & AUTOMATION SDN BHD,'2017-08-02,"LOT 19, GOUND & MEZZANINE FLOOR THE HIGHWAY CENTRE JALAN 51/205, PETALING JAYA 46050 SELANGOR",03 - 77818888
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=40866&sid=9834648AFC70B47C60110B4DA62EBA8D,sales@powerchoice.com.my,POWER CHOICE SDN BHD,'2017-08-02,PLOT 79 LORONG PERINDUSTRIAN BKT MINYAK 16 KAW PERINDUSTRIAN BKT MINYAK BKT MERTAJAM S.P.T. 14100 PULAU PINANG,04 - 5077671
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=40974&sid=F11E2016ABBC603611868FB2B9345CD3,sales@techrentals.com.my,TECH-RENTALS (M) SDN BHD,'2017-08-02,"38, JALAN PJS 11/3 BANDAR SUNWAY PETALING JAYA 46150 SELANGOR",03 - 56321135
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35842&sid=C074C3601F59A99062EED95AD4AAB39E,easynet1@tm.net.my,EASY MACHINES SDN BHD,'2017-08-02,33 JALAN TPP 1/15 TAMAN PERINDUSTRIAN PUCHONG PUCHONG 47100 SELANGOR,03 - 80614564
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14806&sid=182B57CC2A8A9DBEA5813A0A513658D4,info@tomahawk-ind.com,VIBRATECH INDUSTRIES SDN BHD,'2017-08-02,"164 & 165, JALAN KIP 5 TAMAN PERINDUSTRIAN KIP  52200 KUALA LUMPUR",03 - 62724660
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43860&sid=252CC858014D90ABD1E970561DF66EB0,i_tech_packaging@yahoo.com.tw,I TECH ENGINEERING,'2017-08-02,"50, JALAN PERMAS 9/12, BANDAR BARU PERMAS JAYA, MASAI, 81750 JOHOR",07 - 3883151
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11479&sid=909C0688736F2E40BAE8743667907CA3,ikatan@ikatan.com.my,IKATAN ENGINEERING SDN BHD,'2017-08-02,"LOT 51 IGB INTERNATIONAL INDUSTRIAL PARK JALAN KUALA KANGSAR, IPOH 31200 PERAK",05 - 2911273
