HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,FAILMSG,BIGCAT,SMALLCAT 
http://www.thegreenbook.com/companies/rynamo-building-services-pte-ltd/,Rynamo Building Services Pte Ltd,"""rynamo@singnet.com.sg""",+65  63430305,+65  62834695,51 Jln Pemimpin #03-01 Mayfair Ind Bldg S(577206),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/4/
http://www.thegreenbook.com/companies/drilling-grouting-services-pte-ltd/,Drilling & Grouting Services Pte Ltd,,+65 62964318,+65 62962701,Blk 9 Ghim Moh Rd #03-114 S(270009),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/2/
http://www.thegreenbook.com/companies/remmers-far-east-pte-ltd/,Remmers Far East Pte Ltd,"""remmers@singnet.com.sg""",+65 67410277,+65 67417158,8 Kaki Bt Rd 2 #03-12 Ruby Warehouse Complex S(417841),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/4/
http://www.thegreenbook.com/companies/dryocean-s-pte-ltd/,DryOcean (S) Pte Ltd,,+65 67456626,,67 Ubi Cres #05-10 Techniques Centre S(408560),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/2/
http://www.thegreenbook.com/companies/eross-general-services-pte-ltd/,Eross General Services Pte Ltd,"""eross_mail@yahoo.com.sg""",+65  62875593,+65  62877255,91 Defu Lane 10 #07-03D Swee Hin Bldg S(539221),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/2/
http://www.thegreenbook.com/companies/daycon-pte-ltd/,Daycon Pte Ltd,,+65 62823618,,Blk 263 Serangoon Central Dr #01-47 S(550263),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/2/
http://www.thegreenbook.com/companies/crg-contractors-pte-ltd/,CRG Contractors Pte Ltd,,+65  68633977,+65  68634552,30 Toh Guan Rd #07-01 OSIM Distribution Centre S(608840),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/2/
http://www.thegreenbook.com/companies/capstone-engineering-pte-ltd-lip-hing-industrial-bldg-/,Capstone Engineering Pte Ltd (Lip Hing Industrial Bldg),,+65  62594058,+65  62596031,3 Pemimpin Dr #02-03 Lip Hing Ind Bldg S(576147),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/2/
http://www.thegreenbook.com/companies/capstone-engineering-pte-ltd-enterprise-hub-/,Capstone Engineering Pte Ltd (Enterprise Hub),,+65  64698983,+65  64688831,48 Toh Guan Rd East #05-149/150 Enterprise Hub S(608586),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/2/
http://www.thegreenbook.com/companies/cestrelis-building-resources-pte-ltd/,Cestrelis Building Resources Pte Ltd,"""sales@cestrel.com""",+65  64528653,,160 Lentor Loop #03-04 S(789094),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/2/
http://www.thegreenbook.com/companies/capstone-engineering-pte-ltd/,Capstone Engineering Pte Ltd,,+65 67678135,+65 67678134,1 Jln Remaja #04-03B Hillview Hse S(668662),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/2/
http://www.thegreenbook.com/companies/brusco-international-pte-ltd/,Brusco International Pte Ltd,,+65 67446818,+65 67448948,71 Cavenagh Rd #07-332 S(229623),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/2/
http://www.thegreenbook.com/companies/conschem-llp/,Conschem LLP,"""conschem@yahoo.com""",,+65  62891432,145 Serangoon Ave 3 #03-02 The Springbloom S(556122),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/2/
http://www.thegreenbook.com/companies/nipo-international-pte-ltd/,Nipo International Pte Ltd,"""sales@nipogroup.com.sg""",+65  67527880,+65  67537338,26 Jln Buroh   S(619482),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/3/
http://www.thegreenbook.com/companies/main-range-engineering/,Main Range Engineering,,+65 64812725,+65 64817862,28 Jln Tari Piring S(799181),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/3/
http://www.thegreenbook.com/companies/nikko-industrial-services-pte-ltd/,Nikko Industrial & Services Pte Ltd,"""nikkoins@singnet.com.sg""",+65  68422311,+65  68410605,20 Sin Ming Lane #02-68 Midview City S(573968),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/3/
http://www.thegreenbook.com/companies/jkmy-trading-services/,JKMY Trading & Services,,+65 63455212,+65 64432963,31 Taman Selamat S(416427),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/3/
http://www.thegreenbook.com/companies/myriad-protective-coatings-pte-ltd/,Myriad Protective Coatings Pte Ltd,"""mpc.coatings@gmail.com""",+65 67852371,+65 67884836,Blk 9008 Tampines St 93 #04-31 S(528843),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/3/
http://www.thegreenbook.com/companies/kt-resources-pte-ltd/,KT Resources Pte Ltd,"""alkotech@singnet.com.sg""",+65  65621387,+65  65621989,Blk 2023 Bt Batok St 23 #01-98  S(659528),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/3/
http://www.thegreenbook.com/companies/jingslink-marketing-pte-ltd/,Jingslink Marketing Pte Ltd,"""sales@jmpl.com.sg""",+65  62995836,+65  62995893,10 Ubi Cres #02-45 Ubi Techpark S(408564),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/3/
http://www.thegreenbook.com/companies/jebsen-jessen-packaging-s-pte-ltd/,Jebsen & Jessen Packaging (S) Pte Ltd,,+65  63053788,+65  62651313,18 Enterprise Rd   S(629824),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/3/
http://www.thegreenbook.com/companies/lam-wong-roofing-specialist-pte-ltd/,Lam Wong Roofing Specialist Pte Ltd,"""info@lamwong.com.sg""",+65  62969677,+65  62969609,15 Hamilton Rd   S(209185),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/3/
http://www.thegreenbook.com/companies/ism-materials-protection-s-pte-ltd/,ISM Materials Protection (S) Pte Ltd,"""ismmatrl@singnet.com.sg""",+65 62768691,+65 62764983,112 Wishart Rd S(098743),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/3/
http://www.thegreenbook.com/companies/i-m-waterproofing-pte-ltd/,I & M Waterproofing Pte Ltd,,+65 63567756,+65 63566632,Blk 80 Lor 4 Toa Payoh #09-472 S(310080),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/3/
http://www.thegreenbook.com/companies/j-c-l-engineering-pte-ltd/,J C L Engineering Pte Ltd,"""jclsin@cyberway.com.sg""",+65  62254867,+65  62238298,60 Paya Lebar Rd #10-55 Paya Lebar Square S(409051),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/3/
http://www.thegreenbook.com/companies/benzene-international-pte-ltd/,Benzene International Pte Ltd,"""benzeneinternational@gmail.com""",+65  90275040,,18 Boon Lay Way #09-137 A TradeHub 21 S(609966),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/
http://www.thegreenbook.com/companies/bcs-prokon-contractors-pte-ltd/,BCS-Prokon Contractors Pte Ltd,"""bcswp@singnet.com.sg""",+65  68415510,+65  68410632,53 Ubi Ave 1 #03-28 Paya Ubi Ind Pk S(408934),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/
http://www.thegreenbook.com/companies/b4-water-leakage-specialist/,B4 Water Leakage Specialist,"""b4_wls@yahoo.com.sg""",+65  62784484,+65  62724484,Blk 808 French Rd #07-163 Kitchener Complex S(200808),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/
http://www.thegreenbook.com/companies/atlas-roof-water-proofing-pte-ltd/,Atlas Roof & Water Proofing Pte Ltd,"""sales@atlasroof.com.sg""",,,44 Jln Rabu   S(577060),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/
http://www.thegreenbook.com/companies/alcoseal-pte-ltd/,Alcoseal Pte Ltd,"""sales@alcoseal.com.sg""",+65  64558845,+65  64590984,15 Changi Nth St 1 #01-25 I-Lofts@Changi S(498765),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/
http://www.thegreenbook.com/companies/imperialseals-uk-pte-ltd/,Imperialseals (UK) Pte Ltd,"""info@imperialseals.com.sg""",+65  67847811,+65  67848011,Blk 9002 Tampines St 93 #04-60 Tampines Ind Pk A S(528836),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/3/
http://www.thegreenbook.com/companies/ah-qi-trading-construction-pte-ltd/,Ah Qi Trading & Construction Pte Ltd,"""qtc@qtc.com.sg""",+65  67540181,+65  67580338,280 Woodlands Ind Pk E5 #07-32 Harvest @ Woodlands S(757322),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/
http://www.thegreenbook.com/companies/aps-contractor-singapore-/,APS Contractor (Singapore),"""apscontractor.singapore@gmail.com""",+65  85119548,+65  68343272,21 Bt Batok Cres #09-79 WCEGA Tower S(658065),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/
http://www.thegreenbook.com/companies/asiabuild-enterprises-pte-ltd/,Asiabuild Enterprises Pte Ltd,"""sales@asiabld.com""",+65  62854988,+65  62843677,80 Playfair Rd #07-11 Kapo Fty Bldg S(367998),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/
http://www.thegreenbook.com/companies/advance-waterproofing-construction-pte-ltd/,Advance Waterproofing & Construction Pte Ltd,"""advance@advancewaterproofing.com.sg""",+65  61000457,+65  67480457,46 East Coast Rd #06-03 Eastgate S(428766),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/
http://www.thegreenbook.com/companies/hitchins-fe-marketing-pte-ltd/,Hitchins (FE) Marketing Pte Ltd,"""hitchins@hitchins.com""",+65  68611177,+65  68634240,30 Toh Guan Rd #07-05  S(608840),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/2/
http://www.thegreenbook.com/companies/gunac-enterprises-pte-ltd/,Gunac Enterprises (Pte) Ltd,,+65 62586388,+65 62587288,99 Clover Ave S(579371),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/2/
http://www.thegreenbook.com/companies/heng-lip-awning-installation-contractor/,Heng Lip Awning Installation Contractor,"""henglip@singnet.com.sg""",+65  67417370,+65  67417371,272 MacPherson Rd #01-01/02  S(348597),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/
http://www.thegreenbook.com/companies/wang-seng-waterproofing-construction-pte-ltd/,Wang Seng Waterproofing Construction Pte Ltd,"""sales@wangseng.com.sg""",+65  65706434,+65  67022720,25 Kaki Bt Rd 4 #03-74 Synergy @ KB S(417800),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/
http://www.thegreenbook.com/companies/albeta-maintenance/,Albeta Maintenance,"""project@accom.com.sg""",+65  62529982,+65  62529582,7030 Ang Mo Kio Ave 5 #05-21 Northstar @ AMK S(569880),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/
http://www.thegreenbook.com/companies/epont-kossan-chemicals-pte-ltd-bt-batok-crescent-/,Epont Kossan Chemicals Pte Ltd ( bt batok crescent ),,+65  68622383,+65  68622386,21 Bt Batok Cres #11-84 WCEGA Tower S(658065),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/2/
http://www.thegreenbook.com/companies/fosroc-singapore/,Fosroc Singapore,"""enquirysingapore@fosroc.com""",+65  66653828,+65  68991282,1 Cleantech Loop #02-21 CleanTech One S(637141),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/2/
http://www.thegreenbook.com/companies/frisco-technology-services-pte-ltd/,Frisco Technology & Services Pte Ltd,"""sales@frisco.com.sg""",+65  67431919,+65  67425650,3 Jln Wakaff #01-01 S(428233),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/2/
http://www.thegreenbook.com/companies/epont-kossan-chemicals-pte-ltd/,Epont Kossan Chemicals Pte Ltd,"""epont@epontcoatings.com""",+65 68622383,+65 68622386,6A Tuas Ave 12 S(639027),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/2/
http://www.thegreenbook.com/companies/espan-corporation-pte-ltd/,Espan Corporation Pte Ltd,,+65 67490883,+65 67490038,39 Ubi Rd 1 #01-00 World Publications Bldg S(408695),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/2/
http://www.thegreenbook.com/companies/dnt-marketing-pte-ltd/,DNT Marketing (Pte) Ltd,,+65 62653344,+65 62689923,48 Tg Penjuru S(609033),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/2/
http://www.thegreenbook.com/companies/bp-singapore-pte-ltd/,BP Singapore Pte Ltd,,+65  63718888,+65  63718339,1 Harbourfront Ave #02-01 Keppel Bay Tower S(098632),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/
http://www.thegreenbook.com/companies/eltraco-marketing-pte-ltd/,Eltraco Marketing Pte Ltd,,+65  67784811,+65  67785403,196 Pandan Loop #05-14 Pantech Business Hub S(128384),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/2/
